frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
3443	<script async= defer= src=@LINK xmlns:msxsl=urn:schemas-microsoft-com:xslt xmlns:user=@LINK>	0	0	0	https://www.origo.hu/sport/futball/20150303-csak-szivatja-egymast-a-juve-es-a-serie-a.html https://www.origo.hu/sport/egyeni/20201122-tenisz-babos-timea-elarulta-hogy-nez-ki-szamara-egy-tokeletes-nap.html https://www.origo.hu/sport/futball/20180531-cristiano-ronald-zinedine-zidane-sergio-ramos-real-madrid-bucsuuzenetek.html https://www.origo.hu/sport/laza/20211003-labdarugas-laza-kiborult-a-hires-magyar-rapper-nem-vagytok-meltoak-az-ujpestmezre-curtis.html https://www.origo.hu/sport/futball/20211026-labdarugas-kikosarazta-a-sztarfocista-az-55-evesen-is-szuperszexi-salma-hayeket.html	decompose	default
25705	<img height=@STYLE src=@LINK width=@STYLE>	0	0	0	https://www.origo.hu/nagyvilag/19990729tizenkilencre.html https://www.origo.hu/itthon/20020306gyanus.html https://www.origo.hu/nagyvilag/20020731robbanas.html https://www.origo.hu/sport/futball/20010726mexiko.html https://www.origo.hu/nagyvilag/20010604alejandro.html	media_hivatkozas	src
23238	<link text=@LONG url=@LINK>	0	0	0	https://www.origo.hu/nagyvilag/19991113tobb.html https://www.origo.hu/itthon/20000726pallag.html https://www.origo.hu/nagyvilag/20000308gore.html https://www.origo.hu/nagyvilag/20000716amontenegroi.html https://www.origo.hu/itthon/20000523julius.html	null	default
42499	<script async= charset=@NUM src=@LINK>	0	0	0	https://www.origo.hu/sport/futball/20190708-labdarugas-rokonanak-ajanlotta-a-goljat-a-focista-de-a-nevet-elfelejtette-video.html https://www.origo.hu/nagyvilag/20200813-veszelyben-lehet-egy-eszakkoreai-nuklearis-reaktor-az-arvizek-miatt.html https://www.origo.hu/nagyvilag/20200406-3500-auto-egett-le-egy-floridai-repuloter-kozeleben-penteken.html https://www.origo.hu/sport/futball/20220115-labdarugas-szivproblemai-miatt-mar-nem-jatszhat-az-afrikakupan-az-arsenal-sztarfocistaja.html https://www.origo.hu/techbazis/20150209-amit-a-tevejenek-mond-az-eljuthat-a-samsunghoz-is.html	decompose	default
747	<div class=sport_inline_data premier_league data-id=@NUM data-menu=premier_league data-table=tabella data-type=futball data-url=subType>	0	0	0	https://www.origo.hu/sport/futball/20210221-labdarugas-angol-foci-premier-league-west-ham-united-tottenham-hotspur-osszefoglalo.html https://www.origo.hu/sport/futball/20190928-premier-league-az-everton-csak-raijeszteni-tudott-a-manchester-cityre.html https://www.origo.hu/sport/futball/20190303-premier-league-angol-foci-chelsea-fulham-osszefoglalo.html https://www.origo.hu/sport/futball/20210121-gyozelmi-kenyszerbe-kerult-premier-leagueben-a-liverpool.html https://www.origo.hu/sport/futball/20220223-hat-golt-lott-a-liverpool-a-premier-leagueben-video.html	null	default
8652	<iframe allowfullscreen= frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0	0	0	https://www.origo.hu/sport/20140516-harminc-eve-csatlakoztak-a-magyarok-a-los-angeles-i-olimpia-bojkottjahoz.html https://www.origo.hu/sport/futball/20160909-jose-mourinho-es-josep-guardiola-parharca-a-premier-league-ben.html https://www.origo.hu/sport/20161105-chicago-cubs-gyozelmi-parade-otmillio-ember.html https://www.origo.hu/auto/20161028-senkitol-sem-zavartatva-siman-nekiment-a-teherautonak.html https://www.origo.hu/teve/20161020-interju-a-the-walking-dead-harom-szereplojevel-melissa-mcbride-dal-austin-nicholsszal-es-lennie.html	beagyazott_tartalom	src
13793	<a class=oa-gallery href=@LINK target=@target>	0	7	0	https://www.origo.hu/tudomany/20191015-ot-tudomanyos-teny-a-fogyasrol-amitol-garantaltan-lehidal.html https://www.origo.hu/nagyvilag/20170331-sose-latott-fbi-fenykepek-a-2001-es-terrortamadasban-megserult-pentagon-epuletrol.html https://www.origo.hu/auto/20131024-mercedes-c-osztaly-bemutato.html https://www.origo.hu/filmklub/20170227-igy-orultek-a-mindenki-gyerekszereploi-az-oscarnak-bakats-teri-enek-zenei-altalanos-iskola.html https://www.origo.hu/itthon/20200424-ket-es-fel-het-alatt-keszult-el-a-mobilkorhaz.html	hivatkozas	href
17066	<span class=oag-icon>	0	0	0	https://www.origo.hu/auto/20170811-szaguld-es-sved-volvo-xc60-d5-awd-teszt.html https://www.origo.hu/nagyvilag/20140220-mentsek-meg-az-eletunket-kijev-a-kozossegi-oldalakon.html https://www.origo.hu/itthon/20140328-igy-indult-el-a-negyes-metro-a-nap-osszefoglaloja.html https://www.origo.hu/filmklub/20180308-exkluzivan-nalunk-lathatoak-az-uj-magyar-film-plakatjai.html https://www.origo.hu/auto/20180608-presztizsvas-mercedes-benz-w124-300e-24v-1989-teszt.html	null	default
28142	<iframe allowfullscreen=allowfullscreen frameborder=@NUM height=@STYLE mozallowfullscreen=mozallowfullscreen src=@LINK webkitallowfullscreen=webkitallowfullscreen width=@STYLE>	0	0	0	https://www.origo.hu/techbazis/20130729-mar-nem-gagyi-a-zsebprojektor-philips-picopix-3610.html https://www.origo.hu/auto/20160108-egymillio-dollarba-kerul-james-bond-tengeralattjaro-lotusa.html https://www.origo.hu/techbazis/20150825-sony-dron-zmp-bemutatkozas-igy-neznek-ki-prototipus.html https://www.origo.hu/sport/futball/20160904-anglia-nyert-szlovenia-es-lengyelorszag-idegenben-csak-ikszelt-a-vb-selejtezon.html https://www.origo.hu/tafelspicc/20160304-a-legjobb-gasztrocsatornak-melyekbol-tenyleg-megtanul-fozni-youtube-netflix.html	beagyazott_tartalom	src
16786	<span class=ap-first>	0	0	0	https://www.origo.hu/tudomany/20200907-kambodzsaba-szallitjak-a-vilag-legmaganyosabb-elefantjat.html https://www.origo.hu/programajanlo/blog/20100910-lazadas-torkuk-szakadtabol.html https://www.origo.hu/gazdasag/20100903-heti-gazdasagi-osszefoglalo-duronelly-petertol.html https://www.origo.hu/techbazis/20040929aphotoshopera.html https://www.origo.hu/auto/20090306-ford-focus-rs-menetproba.html	null	default
