frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
27753	<img alt=@alt border=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://index.hu/belfold/hornaktiv/ https://velvet.hu/celeb/2010/06/18/cristiano_ronaldo_a_futball-vb_igazi_tenyeszbikaja/ https://index.hu/belfold/katona/ https://index.hu/tech/net/searchman/ https://divany.hu/offline/2009/07/21/ha_csizma_akkor_erjen_combkozepig/	media_hivatkozas	src
1318	<img alt=@alt border=@NUM src=@LINK width=@STYLE>	0.0	0.0	0.0	https://index.hu/tech/biztonsag/info/kurt/ https://totalcar.hu/tesztek/tores/avensis_2009/ https://index.hu/kulfold/eurologus/2013/04/10/milyen_egy_atlagos_.eu_domain_hasznalo/ https://totalcar.hu/tesztek/nubira2003/ https://velvet.hu/blogok/helyszinelo/2009/09/25/kiraboltak_a_szentkiralyi_postat/	media_hivatkozas	src
177675	<div class=index-social-box>	0.0	12.0	0.0	https://index.hu/sport/forma1/2017/07/30/a_2017-es_magyar_nagydij_felvezetese_eloben/?p=2 https://index.hu/belfold/elkurtuk2/?p=30 https://index.hu/kulfold/usa/feher_haz/2020/03/03/itt_a_szuperkedd_14_allamban_szavaznak_egyszerre/?p=2 https://index.hu/kulfold/2012/11/22/orban_het_evnyi_apanazsert_kuzd/ https://index.hu/belfold/2011/12/28/megvitatjak_az_egyhazugyi_torvenyt/?p=1	null	default
177675	<a class=megosztas-gomb href=@LINK>	0.0	0.0	0.0	https://index.hu/sport/futball/2019/12/11/bajnokok_ligaja_csoportkor_juventus_atletico_madrid_bayern_munchen_tottenham/?p=1 https://index.hu/belfold/2013/09/16/otodszor_modositjak_az_alkotmanyt/?p=4 https://index.hu/kulfold/ep/2014/05/25/ujra_osszecsapnak_a_partok_az_ep-valasztason/?p=5 https://index.hu/sport/kezilabda/2016/05/29/kezibl_kielce_veszprem/?p=2 https://index.hu/sport/2016/rio/2016/08/20/az_olimpia_15._napja/?p=5	hivatkozas	href
177675	<ul class=megosztas-doboz>	0.0	10.0	0.0	https://index.hu/sport/futball/2015/11/15/magyarorszag-norvegia_potselejtezo_visszavago/?p=5 https://index.hu/belfold/2014/11/10/parlament_pp/ https://index.hu/sport/amerikaifutball/2013/02/03/super_bowl/?p=1 https://index.hu/sport/futball/2014/07/02/vietnammianmar/?p=2 https://index.hu/sport/futball/2015/06/18/atigazolasi_hirek_pletykak_es_a_nagy_betus_elet/?p=4	lista	default
177675	<li class=mail>	0.0	1.0	0.0	https://index.hu/sport/tenisz/2016/01/28/djokovics-federer_elorehozott_donto_az_ausopenen/?p=1 https://index.hu/sport/futball/2018/vb/2018/06/20/iran-spanyolorszag/?p=2 https://index.hu/sport/forma1/2018/11/11/vettel_verheti_hamiltont_interlagosban/?p=1 https://index.hu/sport/kezilabda/2018/12/12/magyarorszag-romania/ https://index.hu/sport/futball/2017/06/09/andorra-magyarorszag/?p=1	listaelem	default
177675	<li class=@STYLE>	0.0	1.0	0.0	https://index.hu/sport/futball/2015/08/14/futball_elo_bayernmunchen_barcelona_manchester_united_bundesliga_premierliga/ https://index.hu/belfold/2013/02/18/uj_sorokat_faragnak_az_alaptorvenybe/ https://index.hu/belfold/2009/11/02/bajnai_azonnali_kerdesekre_valaszol/ https://index.hu/belfold/2015/07/25/magasra_tette_a_lecet_orban_az_illiberalis_allammal_de_mi_jon_most/ https://index.hu/sport/futball/2018/vb/2018/06/26/ausztralia-peru/	listaelem	default
177675	<li class=twitter>	0.0	1.0	0.0	https://index.hu/sport/forma1/2017/04/30/favorit_a_ferrari_az_orosz_nagydijon/?p=1 https://index.hu/belfold/2009/11/23/a_kis_erteku_lopasokat_bunteti_a_parlament/ https://index.hu/sport/futball/2016/eb/2016/06/08/ket_nap_az_europa-bajnoksag_rajtjaig/?p=1 https://index.hu/sport/vizilabda/2016/01/22/hollandia_magyarorszag_noi_vizilabda_eb_donto/?p=1 https://index.hu/sport/2016/rio/2016/08/06/magyarorszag-szerbia_vizilabda/?p=2	listaelem	default
177675	<li class=tumblr>	0.0	1.0	0.0	https://index.hu/kulfold/2014/02/28/blokad_ala_vettek_a_krimi_reptereket/?p=1 https://index.hu/sport/kezilabda/2018/12/07/magyarorszag-norvegia/?p=2 https://index.hu/kulfold/2018/05/19/harry_herceg_eskuvoje_percrol_percre/ https://index.hu/belfold/2014/02/24/valasztas14/?p=50 https://index.hu/gazdasag/valsag0810pp/?p=7	listaelem	default
177675	<li class=viber>	0.0	1.0	0.0	https://index.hu/sport/forma1/2019/09/29/a_2019-es_orosz_nagydij_korrol_korre/?p=1 https://index.hu/sport/futball/2018/bl/2018/03/13/bajnokok_ligaja_a_manchester_united-sevilla_es_a_roma-sahtar_nyolcaddontok_visszavagoi/ https://index.hu/belfold/2k8okt23/?p=4 https://index.hu/sport/2012/london/cikkek/pp/?p=33 https://index.hu/sport/futball/2016/bl/2016/05/04/real_madrid-manchester_city_bl-elodonto_visszavago/	listaelem	default
1078	<div class=iap iap--ado data-id=adoceanindexhupimpbuoqqj id=adoceanindexhupimpbuoqqj>	0.0	0.0	0.0	https://index.hu/sport/futball/2017/07/13/europa_liga_masodik_selejtezokor_palyan_a_fradi_es_a_vidi/?p=2 https://index.hu/sport/futball/2016/eb/2016/06/18/az_europa-bajnoksag_9._napja/?p=1 https://index.hu/sport/futball/2018/vb/2018/06/27/a_vilagbajnoksag_14._napja/?p=1 https://index.hu/sport/futball/2012/eb/cikkek/pp/?p=28 https://index.hu/sport/futball/2019/09/28/az_atletico_madrid-real_madrid_spanyol_bajnoki_elo_kozvetitese/?p=1	null	default
59066	<div class=miniapp video id=@videoNUM>	0.0	2.003081298885992	0.0	https://totalcar.hu/magazin/hidegindito/2017/03/22/hidegindito_marcius_22/ https://velvet.hu/celeb/2013/12/15/x-faktor_donto/ez_az_allva_tapsolasok_napja/?p=4 https://velvet.hu/gumicukor/2014/11/16/vv7bekoltozes/5_perc_sem_kellett_hogy_elkezdjenek_pialni/?p=2 https://velvet.hu/blogok/gumicukor/2013/05/15/kezzel_kapta_el_a_madarat_a_vadasz/ https://velvet.hu/blogok/gumicukor/2014/08/07/elkepeszto_dolgot_muvel/	null	default
58243	<div class=yt-video-container>	0.0	1.0003262194598492	0.0	https://index.hu/mindekozben/poszt/2014/03/28/most_azonnal_meg_akarok_tanulni_templomi_orgonan_jatszani/ https://divany.hu/offline/2017/01/24/bocuse_2017/tudjak_hogy_keszul_az_a_bena_facebook_elo_adas_amit_a_hivatalos_oldalon_latnak/ https://velvet.hu/gumicukor/2015/05/03/jamie_foxx_himnusza_miatt_haborog_a_twitter/ https://index.hu/mindekozben/poszt/2017/12/08/az_elet_iskolaja_dekanja_lett_az_mszp_kampanyfonoke/ https://index.hu/mindekozben/poszt/2016/03/31/mi_lesz_ha_egyik_reggel_arra_ebredunk_hogy_eltunt_a_duna/	null	default
956	<div class=iap iap--ado data-id=adoceanindexhumjdgfrifgi id=adoceanindexhumjdgfrifgi>	0.0	0.0	0.0	https://index.hu/sport/futball/2015/05/17/manchester-united-arsenal-spanyol-fordulo-atletico-barcelona/?p=2 https://index.hu/sport/futball/2017/11/01/tottenham-real-rangado_a_bl-ben_palyan_a_pool_es_a_dortmund/?p=1 https://index.hu/sport/futball/2019/09/17/bajnokok_ligaja_elso_fordulo_elso_jateknak_barcelona_liverpool_napoli_dortmund_elo_kozvetites/?p=1 https://index.hu/sport/futball/2016/eb/2016/05/20/magyarorszag-elefantcsontpart_felkeszulesi_merkozes/?p=2 https://index.hu/sport/futball/2019/10/22/bajnokok_ligaja_nagy_pofon_utan_allhat_fel_a_real_madrid_es_a_tottenham_is/?p=1	null	default
18042	<img alt=@alt border=@NUM height=@STYLE src=@LINK title=@title width=@STYLE>	0.0	0.0	0.0	https://divany.hu/offline/2008/08/07/design_kukaba_szivesebben_dobjuk_a_szemetet/ https://index.hu/kultur/2007/sziget/rachid0810/ https://velvet.hu/blogok/gumicukor/2008/06/24/mariah_carey_hazassaga_legfeljebb_fel_evet_birhat/ https://index.hu/kultur/klassz/hundert1009/ https://index.hu/tech/net/freenet1008/	media_hivatkozas	src
28281	<img alt=@alt border= height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://totalcar.hu/magazin/hirek/69985/ https://totalbike.hu/hirek/107977/ https://totalcar.hu/magazin/hirek/94060/ https://totalcar.hu/tesztek/porsche944/ https://totalbike.hu/hirek/139023/	media_hivatkozas	src
78606	<img alt=@alt border=@NUM src=@LINK>	0.0	0.0	0.0	https://femina.hu/recept/5_hozzavalo_5_suti/ https://totalbike.hu/hirek/91628/ https://femina.hu/vilagsztar/halalra_egett_hazaban_gloria_dickson_1945/ https://femina.hu/otthon/tartozol_a_kozos_koltseggel/ https://femina.hu/vilagsztar/b_b_king_koncert/	media_hivatkozas	src
