frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
229	<iframe frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0	0	0	https://alfahir.hu/burjanzik_a_korrupcio_magyarorszagon https://alfahir.hu/szlovjanszkban_folytatodnak_a_harcok https://alfahir.hu/jobbik_milliardos_gagyik_helyett_latvanyos_tortenelmi_oktatofilmeket https://alfahir.hu/angyan_engem_is_atvertek_video-20120908 https://alfahir.hu/tiszteletet_a_magyaroknak_karteritest_tiszavasvarinak	beagyazott_tartalom	src
879	<div class=field-slideshow-pager @slidesNUM id=@slideshowNUM>	0	0	0	https://alfahir.hu/tomegverekedes_tort_ki_lofegyver_dordult_a_korom_utcaban https://alfahir.hu/festekszoroval_fujtak_le_a_magyar_helysegnevtablakat https://alfahir.hu/nem_vedik_tovabb_a_gyilkossaggal_gyanusitott_fideszes_kepviselot https://alfahir.hu/2017/04/01/valodi_nemzeti_konzultacio_jobbik_jakab_peter_korrupcio_orban_viktor_meszaros_lorinc https://alfahir.hu/2018/11/15/nemzetek_ligaja_esztorszag_magyarorszag_szalai_adam_willi_orban_valogatott	unwrap	default
10155	<a class=colorbox data-colorbox-gallery= href=@LINK rel=@slideshowNUM title=@title>	0	1	0	https://alfahir.hu/2018/08/11/kisvarda_ferencvaros_stadion https://alfahir.hu/tortenelmi_pillanat_fegyveres_katonak_drotakadaly_bevandorlok_egy_kepsorozaton https://alfahir.hu/jozsi_egy_csomo_kacat_miatt_kerul_bortonbe https://alfahir.hu/2015/06/29/debrecen_bevandorlas?page=1 https://alfahir.hu/bortoncsomaggal_kedveskedik_a_jobbik_voldemortnak	unwrap	default
106	<iframe allowfullscreen=true id=@videoplayerNUM mozallowfullscreen=true src=@LINK style=@STYLE webkitallowfullscreen=true>	0	0	0	https://alfahir.hu/2017/09/26/tao_meszaros_lorinc_puskas_akademia_felcsut_stroman_a_felcsuti_utanpotlas_neveleseert https://alfahir.hu/2018/01/23/puskas_imre_fidesz_bevandorlas_migransok_betelepites https://alfahir.hu/2018/05/04/horcsik_richard_vendeghaz_korrupcio_fidesz https://alfahir.hu/2017/06/17/horthy_miklos_szoboravatas_magyarok_vilagszovetsege_demokratikus_koalicio https://alfahir.hu/2017/07/19/borsa_miklos_vizes_vb_margitsziget_casino	beagyazott_tartalom	src
778	<iframe allow=@LONG allowfullscreen= frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0	0.01028277635	0	https://alfahir.hu/2019/01/28/varga_damm_andrea_jobbik_trocsanyi_laszlo_kozigazgatasi_birosagok_sneider_tamas_lejaratas https://alfahir.hu/2019/03/06/mirkoczki_adam_eger https://alfahir.hu/2020/05/21/kacsak_kiskacsak_kettes_metro https://alfahir.hu/2018/12/10/kover_laszlo_parlament_rabszolgatorveny_tragarkodas https://alfahir.hu/2019/03/15/saller_n1tv	beagyazott_tartalom	src
21	<img alt=@alt class=caption src=@LINK style=@STYLE>	0	0	0	https://alfahir.hu/2018/02/12/sneider_tamas_nyugdij_rantotta_jobbik https://alfahir.hu/2018/04/22/kormanyellenes_tuntetes_kulfoldi_lapok_spiegel_sajtoszabadsag https://alfahir.hu/2017/12/03/kormany_heineken_csiki_sor_szemerey_sor_alkoholfogyasztas https://alfahir.hu/2018/02/04/walt_disney_hofeherke_oscar_dij_chaplin_rajzfilm_hollywood https://alfahir.hu/2017/07/31/vona_gabor_jobbik_nyugdijasok_kolozsvaroscom_fidesz_origo_miskolc	media_hivatkozas	src
260	<img src=@LINK style=@STYLE width=@STYLE>	0	0	0	https://alfahir.hu/ha_igy_folytatodik_a_bunozok_atveszik_a_hatalmat https://alfahir.hu/a_don_osi_varosa https://alfahir.hu/egykorvolt_diktatorok-20120812 https://alfahir.hu/2013/03/26-25 https://alfahir.hu/ujabb_hazugsag_mar_el_is_kezdodtek_a_kirugasok_az_imf_miatt-20120926	media_hivatkozas	src
650	<div class=field field-name-field-index-foto>	0	1	0	https://alfahir.hu/2018/09/11/szolo_bor_balaton_felvidek https://alfahir.hu/megrendult_a_bizalom_magyar_ferfi_lopta_meg_a_munkaltatojat_svajcban https://alfahir.hu/2017/05/08/franciaorszag_valasztas_nemzeti_front_marine_le_pen_emmanuel_macron https://alfahir.hu/2018/12/01/szigeteles_munkaerohiany https://alfahir.hu/2018/06/16/orban_viktor_donald_trump	media_tartalom	default
4266	<img alt=@alt class=img-responsive height=@STYLE src=@LINK title=@title width=@STYLE>	0	0	0	https://alfahir.hu/2018/03/01/tuzifa_sneider_tamas_jobbik_kossuth_ter https://alfahir.hu/2017/03/23/dk_sneider_tamas_hatvan_grassalkovich_kastely_fidesz_mszp_jobbik https://alfahir.hu/2017/04/02/gyozelem_idokozi_valasztas_vegegyhaza_jobbik_vajda_norbert_polgarmester https://alfahir.hu/leszedetne_a_roman_hatosag_a_hagyomanyos_tablakat https://alfahir.hu/2018/12/15/budapest_tuntetes_rabszolgatorveny_jobbik	media_hivatkozas	src
4592	<a name=@eventNUM>	0	0	0	https://alfahir.hu/2018/03/15/budapest_marcius_15_bekemenet_jobbik_fidesz_magyar_ketfarku_kutya_part?page=4 https://alfahir.hu/2021/10/18/markizay_peter_dobrev_klara_ellenzeki_elovalasztas_elovalasztas?page=1 https://alfahir.hu/2018/05/26/bl_donto_real_madrid_liverpool_kijev?page=2 https://alfahir.hu/2019/01/19/rabszolgatorveny_demonstracio_tiltakozas_tuntetes?page=3 https://alfahir.hu/hamarosan_lezarhatjak_a_magyar_horvat_hatart	null	default
4	<object bgcolor= data=@LINK height=@STYLE id=flashObj style=@STYLE type=application/x-shockwave-flash width=@STYLE>	0	12	0	https://alfahir.hu/elvettek_egy_gyermek_szaruhartyait https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval https://alfahir.hu/penzert_adtak_volna_ferjhez_a_szoke_kislanyt	beagyazott_tartalom	data
4	<param name=flashVars value=@LINK>	0	0	0	https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval https://alfahir.hu/elvettek_egy_gyermek_szaruhartyait https://alfahir.hu/penzert_adtak_volna_ferjhez_a_szoke_kislanyt	null	default
5	<param name=seamlesstabbing value=false>	0	0	0	https://alfahir.hu/elvettek_egy_gyermek_szaruhartyait https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval https://alfahir.hu/penzert_adtak_volna_ferjhez_a_szoke_kislanyt https://alfahir.hu/cukikampany_cicat_ajandekozott_a_kislanynak_a_jo_fej_putyin	null	default
24	<param name=allowFullScreen value=true>	0	0	0	https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval https://alfahir.hu/ezt_mar_csak_ugy_hivjuk_vetkozteto_drog https://alfahir.hu/rajzfilmb%C5%91l_tudj%C3%A1k_meg_n%C3%A9met_gyerekek_diktat%C3%BAra_van_n%C3%A1lunk-20120104 https://alfahir.hu/volner_janos_a_parlament_televizio_vendege_volt-20121125 https://alfahir.hu/penzert_adtak_volna_ferjhez_a_szoke_kislanyt	null	default
