frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
3	<img class=embeddler_photo src=@LINK>	0.0	0.0	0.0	https://vs.hu/sport/osszes/mem-lett-a-hosszu-katinka-es-lebron-james-talalkozasabol-0317 https://vs.hu/sport/osszes/mem-lett-a-hosszu-katinka-es-lebron-james-talalkozasabol-0317 https://vs.hu/sport/osszes/mem-lett-a-hosszu-katinka-es-lebron-james-talalkozasabol-0317	media_hivatkozas	src	
1	<img class=embeddlr_photo src=@LINK>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/a-varos-mobilon-keresztul-nezve-1130	media_hivatkozas	src	
1	<img height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/azt-hitte-hogy-kedden-a-bl-ben-esett-a-legszebb-gol-tevedett-1022	media_hivatkozas	src	
10	<img src=@LINK style=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/szocialista-sportemberhez-meltatlan-cselekmenyek2-0408 https://vs.hu/kozelet/osszes/latvanyosen-veszitett-teruletebol-az-iszlam-allam-0928 https://vs.hu/sport/osszes/szocialista-sportemberhez-meltatlan-cselekmenyek2-0408 https://vs.hu/kozelet/osszes/kiirtak-a-tervtendert-a-metro-es-a-godolloi-hev-osszekotesere-0724 https://vs.hu/kozelet/osszes/kiirtak-a-tervtendert-a-metro-es-a-godolloi-hev-osszekotesere-0724	media_hivatkozas	src	
5	<img src=@LINK title=@title>	0.0	0.0	0.0	https://vs.hu/sport/osszes/hoki-megovta-a-fradi-elleni-meccset-a-csikszereda-1014 https://vs.hu/sport/osszes/ovechkin-kivegzett-egy-kamerat-0121 https://vs.hu/sport/osszes/hoki-megovta-a-fradi-elleni-meccset-a-csikszereda-1014 https://vs.hu/sport/osszes/a-sportriporter-magara-varratta-torrest-fogadasbol-0121 https://vs.hu/sport/osszes/a-sportriporter-magara-varratta-torrest-fogadasbol-0121	media_hivatkozas	src	
7	<img src=@LINK>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/tandori-75-1208 https://vs.hu/gazdasag/osszes/ez-magyarorszag-itt-mindenki-meglopja-a-masikat-1025 https://vs.hu/gazdasag/osszes/ez-magyarorszag-itt-mindenki-meglopja-a-masikat-1025 https://vs.hu/sport/osszes/kiesett-a-vilagelso-murray-0122 https://vs.hu/kozelet/osszes/ki-ez-a-no-te-szereted-elnok-lesz-leszbikus-0413	media_hivatkozas	src	
510	<0_MDESC_a class=next href=@LINK>	0.0	2.0	0.0	https://vs.hu/gazdasag/osszes/hiaba-tuntettek-a-parlament-megszavazta-a-kozponti-dohanyellatot-1215 https://vs.hu/kozelet/osszes/100-ezer-torokkal-buktatnak-meg-az-orban-kormanyt-0110 https://vs.hu/magazin/osszes/zsarunak-szulettek-nyolc-t-vel-kezdodo-kutyanevet-var-a-rendorseg-0415 https://vs.hu/sport/osszes/eltemettek-a-tavaly-oktoberben-balesetet-szenvedett-f1-pilotat-0721 https://vs.hu/magazin/osszes/ket-palyazat-nyerte-meg-az-uj-nemzeti-galeriat-0414	null	default	
510	<0_MDESC_a class=prev href=@LINK>	0.0	2.0	0.0	https://vs.hu/magazin/osszes/csellel-temettek-ujra-az-allitolagos-petofit-0717 https://vs.hu/kozelet/osszes/megakad-a-tekintet-a-szurke-panelhomlokzaton-burjanzo-oazis-erkelyeken-0810 https://vs.hu/magazin/osszes/itt-a-3-legmenobb-uj-auto-500-loero-felett-1015 https://vs.hu/kozelet/osszes/munkat-remelnek-a-falvak-az-erdo-szelere-koltoztetett-fogyatekosoktol-0111 https://vs.hu/kozelet/osszes/menekulnek-a-videkrol-ahonnan-nezve-nyiregyhaza-a-vilag-kozepe-0113	null	default	
1	<0_MDESC_div class=fullpage_banner>	0.0	0.0	0.0	https://vs.hu/sport/osszes/ez-a-bombasztikus-golok-napja-a-premier-league-ben-videok-0927	null	default	
24936	<0_MDESC_div class=image_container data-imageid=@NUM>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/visszacsabitanak-az-ocsenyiek-a-kiebrudalt-polgarmesteruket-1009 https://vs.hu/kozelet/osszes/aki-a-brazil-nagydijat-latta-az-egesz-szezont-latta-1125 https://vs.hu/kozelet/osszes/mar-halalos-aldozata-is-van-az-orkannak-nemetorszagban-0331 https://vs.hu/kozelet/osszes/fozeleknap-es-kaptarok-megneztuk-a-videkre-koltozott-allamtitkarsagot-0106 https://vs.hu/sport/osszes/a-barca-majdnem-az-arsenal-a-chelsea-es-a-roma-alaposan-megegett-0929	null	default	
1	<0_MDESC_div id=fb-root>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/rogan-szemelyesen-prezentalta-az-autos-uldozest-0131	null	default	
2	<0_MDESC_iframe allowfullscreen= frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/ez-volt-a-vb-memekben-eddig-video-0712 https://vs.hu/sport/osszes/miguel-herrera-a-membirodalom-uj-szupersztarja-0624	null	default	
510	<0_MDESC_line fill=none stroke=@NUM stroke-miterlimit=@NUM x1=0.5 x2=20.5 y1=20.5 y2=0.5>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/kilenc-magyar-lakott-a-megtamadott-tuneziai-szallodaban-0626 https://vs.hu/magazin/osszes/a-mustang-utan-a-camaro-is-megkapja-a-negyhengeres-motort-0601 https://vs.hu/kozelet/osszes/munkat-remelnek-a-falvak-az-erdo-szelere-koltoztetett-fogyatekosoktol-0111 https://vs.hu/magazin/osszes/amilyet-meg-nem-latott-ho-boritja-a-grand-canyont-0104 https://vs.hu/magazin/osszes/fegyvermarkolat-nyit-ajtot-minden-idok-legdragabb-range-roverjeben-1122	null	default	
24936	<0_MDESC_meta content=@LINK itemprop=contentURL>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/orban-viktor-muzeumkert-0315 https://vs.hu/kozelet/osszes/vihar-foldindulas-tuzijatek-ezek-voltak-az-elmult-het-kepei-0824 https://vs.hu/magazin/osszes/meghalt-a-kungfu-papaja-0107 https://vs.hu/gazdasag/osszes/ha-tejivo-akkor-ugy-tunik-nemsokara-unnepelhet-0202 https://vs.hu/magazin/osszes/a-karacsony-szellemei-batmant-sem-kimelik-1226	media_hivatkozas	content	
1020	<0_MDESC_path d=@LONG fill=none stroke=@NUM stroke-miterlimit=@NUM>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/a-parizsi-autoszalon-7-legfontosabb-autoja-1008 https://vs.hu/kozelet/osszes/megallas-nelkul-ozonlenek-a-menekultek-a-deli-hataron-0207 https://vs.hu/magazin/osszes/erdely-sokkal-szinesebb-mint-gondolna-0829 https://vs.hu/kozelet/osszes/tovabb-toporodott-magyarorszag-legkisebb-faluja-0809 https://vs.hu/kozelet/osszes/tenyleg-mindenki-menekulne-koszovobol-0604	null	default	
510	<0_MDESC_polyline fill=none points=10.5,0.5 20.5,0.5 20.5,10.5  stroke=@NUM stroke-miterlimit=@NUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/kodolva-voltak-a-millios-hibak-rogan-onkormanyzataban-1205 https://vs.hu/kozelet/osszes/megszolalt-a-lufthansa-remeljuk-talalunk-tuleloket-0324 https://vs.hu/kozelet/osszes/halottak-is-vannak-az-olasz-foldrengesben-0824 https://vs.hu/kozelet/osszes/civilek-alltak-el-a-parlamenti-garazs-lejarojat-1215 https://vs.hu/kozelet/osszes/ferenc-papa-idonkent-tulsagosan-macsok-vagyunk-0118	null	default	
510	<0_MDESC_polyline fill=none points=10.5,20.5 0.5,20.5 0.5,10.5  stroke=@NUM stroke-miterlimit=@NUM>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/eb-re-fozni-0710 https://vs.hu/kozelet/osszes/kilenc-magyar-lakott-a-megtamadott-tuneziai-szallodaban-0626 https://vs.hu/magazin/osszes/a-szulejman-valoszinu-sirja-melletti-mecsetet-tartak-fel-0629 https://vs.hu/kozelet/osszes/nem-latja-a-gyerek-a-monitort-de-mibol-vegyek-szemuveget-0615 https://vs.hu/kozelet/osszes/kukasauto-zuzta-romma-a-bkk-busz-elejet-galeriaval-0111	null	default	
4559	<0_MDESC_span class=image_container data-imageid=@NUM>	0.0	1.0	0.0	https://vs.hu/sport/osszes/fellobbant-a-lang-olumpiaban-0421 https://vs.hu/kozelet/osszes/valamilyen-hazamenos-zenet-be-kellett-volna-tenni-1118 https://vs.hu/kozelet/osszes/veget-vetett-a-rendorok-arctalansaganak-az-alkotmanybirosag-galeria-0924 https://vs.hu/kozelet/osszes/hazakra-zuhant-egy-herkules-indoneziaban-0630 https://vs.hu/kozelet/osszes/valamilyen-hazamenos-zenet-be-kellett-volna-tenni-1118	null	default	
4	<0_MDESC_style>	0.0	0.0	10.0	https://vs.hu/sport/osszes/a-ferrarirol-almodott-a-balesete-elott-beszelgettunk-bianchival-1010 https://vs.hu/sport/osszes/kiesett-az-mtk-a-bajnokok-ligajabol-1015 https://vs.hu/sport/osszes/xabi-alonso-meglotte-elso-goljat-a-bayernben-video-1007 https://vs.hu/sport/osszes/farmerreklamban-modellkedtek-a-barca-sztarjai-video-1007	null	default	
510	<0_MDESC_svg enable-background=@NUM height=@STYLE viewbox=0 0 12.808 24 width=@STYLE x=@NUM xml:space=preserve xmlns=@LINK xmlns:xlink=@LINK y=@NUM>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/valamilyen-hazamenos-zenet-be-kellett-volna-tenni-1118 https://vs.hu/magazin/osszes/a-szulejman-valoszinu-sirja-melletti-mecsetet-tartak-fel-0629 https://vs.hu/magazin/osszes/itt-a-3-legmenobb-uj-auto-500-loero-felett-1015 https://vs.hu/kozelet/osszes/meg-a-bekegalambok-kloakajat-is-ellenorzik-a-kinai-nemzeti-unnepen-1001 https://vs.hu/magazin/osszes/usa-halalos-aradasok-es-erdotuzek-0625	null	default	
510	<0_MDESC_svg enable-background=@NUM height=@STYLE viewbox=0 0 12.809 24 width=@STYLE x=@NUM xml:space=preserve xmlns=@LINK xmlns:xlink=@LINK y=@NUM>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/nem-foglalkozunk-politikaval-csak-az-emberekkel-0704 https://vs.hu/magazin/osszes/autok-amiknek-nincs-kereke-megis-gyonyoruek-0118 https://vs.hu/kozelet/osszes/munkat-remelnek-a-falvak-az-erdo-szelere-koltoztetett-fogyatekosoktol-0111 https://vs.hu/kozelet/osszes/homokvihar-tombolt-bacs-kiskun-megyeben-0403 https://vs.hu/kozelet/osszes/ha-tobben-tiltakoznak-maradhatott-volna-a-torony-0517	null	default	
510	<0_MDESC_svg enable-background=@NUM height=@STYLE viewbox=0 0 21 21 width=@STYLE x=@NUM xml:space=preserve xmlns=@LINK xmlns:xlink=@LINK y=@NUM>	0.0	3.0	0.0	https://vs.hu/kozelet/osszes/regi-orban-beszedekkel-tuntetnek-a-kormany-ellen-1214 https://vs.hu/kozelet/osszes/12-fok-lesz-a-legmelegebb-a-nemzeti-unnepen-1022 https://vs.hu/kozelet/osszes/nagy-meszarlas-vegeztek-szomaliaban-al-shabaab-fegyveresei-0626 https://vs.hu/kozelet/osszes/megakad-a-tekintet-a-szurke-panelhomlokzaton-burjanzo-oazis-erkelyeken-0810 https://vs.hu/kozelet/osszes/johet-a-havazas-de-az-onos-eso-meg-gondot-okoz-1202	null	default	
510	<0_MDESC_td class=nav>	0.0	6.0	0.0	https://vs.hu/magazin/osszes/erdely-sokkal-szinesebb-mint-gondolna-0829 https://vs.hu/kozelet/osszes/a-nyomorban-pia-helyett-mar-a-kristaly-a-mindennapos-vendeg-0202 https://vs.hu/magazin/osszes/itt-a-3-legmenobb-uj-auto-500-loero-felett-1015 https://vs.hu/kozelet/osszes/halottak-is-vannak-az-olasz-foldrengesben-0824 https://vs.hu/magazin/osszes/a-parizsi-autoszalon-7-legfontosabb-autoja-1008	decompose	default	
25446	<0_MDESC_td class=zoom>	0.0	2.060127328460269	0.0	https://vs.hu/magazin/osszes/a-romba-dolt-orszag-ahol-nem-ertik-egymast-az-emberek-0416 https://vs.hu/sport/osszes/fifa-botranyon-innen-es-tul-itt-vannak-a-foci-nagy-jatekmesterei-1021 https://vs.hu/sport/osszes/cannavaro-egy-lampard-keppel-bucsuzott-gerrardtol-0518 https://vs.hu/magazin/osszes/turistak-voltunk-ott-ahol-senkinek-nincs-maradasa-0615 https://vs.hu/magazin/osszes/harminc-fontos-sirhely-adytol-antallig-galeria-1102	decompose	default	
1	<a class=active href=@LINK>	0.0	6.0	0.0	https://vs.hu/magazin/osszes/latta-mar-a-marvel-osszes-meglepijet-0805	null	default	
1	<a class=active_item>	0.0	2.0	0.0	https://vs.hu/magazin/osszes/latta-mar-a-marvel-osszes-meglepijet-0805	null	default	
5	<a class=addthis_button_compact @NUM href=@LINK>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/le-kene-bontani-a-keritest-de-nem-akarjak-1020 https://vs.hu/kozelet/osszes/orbannal-is-szembe-mennek-a-fideszes-ep-kepviselok-1122 https://vs.hu/kozelet/osszes/2019-tavaszara-kidobnak-a-briteket-az-eu-bol-1208 https://vs.hu/kozelet/osszes/az-eu-nem-tiltja-be-a-kalasnyikovokat-1223 https://vs.hu/kozelet/osszes/europa-szabadon-kereskedhet-kanadaval-0216	null	default	
1	<a class=btn with-icon image-remove href=@LINK>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/ujabb-portfolio-jelent-meg-gyorgy-hercegrol-1214	null	default	
2	<a class=colorbox init-colorbox-processed cboxElement href=@LINK>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/elfogytak-a-gyogyszerei-betort-a-patikaba-0804 https://vs.hu/kozelet/osszes/16-borjut-talaltak-egy-kisteherautoba-zsufolva-0730	null	default	
96	<a class=gall_image href=@LINK style=@STYLE>	0.0	1.0	0.0	https://vs.hu/magazin/osszes/a-tisza-tavon-is-bringaztak-es-turaztak-0128 https://vs.hu/magazin/osszes/az-ev-legerosebb-vihara-mar-pusztit-tajvanon-0914 https://vs.hu/kozelet/osszes/haromnapos-gyasz-torokorszagban-0515 https://vs.hu/magazin/osszes/igy-csusztak-at-a-befyagott-jegen-a-balaton-tulpartjara-0128 https://vs.hu/kozelet/osszes/masfel-ev-utan-ujra-atvaghat-a-szell-kalman-teren-0511	null	default	
16	<a class=mega_image href=@LINK style=@STYLE>	0.0	3.0	0.0	https://vs.hu/kozelet/osszes/erdi-pokol-0702 https://vs.hu/gazdasag/osszes/startupriport-szilicium-volgy-1230 https://vs.hu/gazdasag/osszes/devizahitel-katasztrofa-1126 https://vs.hu/gazdasag/osszes/zoldenergia-1221 https://vs.hu/kozelet/osszes/duna-rakpart-budapest-tortenet-multimedia-0210	null	default	
5	<a class=print-page href=@LINK>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/csak-egy-fotot-akart-elobb-a-mentok-majd-a-rendorok-vittek-el-0214 https://vs.hu/kozelet/osszes/aradasok-miatt-zartak-le-tobb-utat-borsodban-0211 https://vs.hu/kozelet/osszes/harom-fiatal-utott-es-rabolt-a-pesti-belvarosban-fotok-1212 https://vs.hu/kozelet/osszes/nyakon-szurta-elettarsat-egy-no-0309 https://vs.hu/kozelet/osszes/ot-ferfi-es-harom-no-esett-egymasnak-egerben-0201	null	default	
1	<a class=sharebutton fb-share-big href=@LINK>	0.0	1.0	0.0	https://vs.hu/kozelet/osszes/elhagyta-a-bortont-lagzi-lajcsi-0124	null	default	
1	<a data-flickr-embed=true href=@LINK title=@title>	0.0	1.0	0.0	https://vs.hu/sport/osszes/az-csudalatos-ferfiak-es-az-o-masinaik-0726	null	default	
2	<a href=@LINK rel=@wp-att style=@STYLE>	0.0	1.0	0.0	https://vs.hu/magazin/osszes/emberborbe-kotott-konyvet-orizget-a-harvard-egyetem-0605 https://vs.hu/magazin/osszes/ahol-eszik-a-sort-haromnapos-sorunnep-a-fozdefeszt-es-streedfood-sho-0607	null	default	
1	<a id=@NUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/orban-ezustermes-a-legkorruptabbak-listajan-0103	null	default	
1	<a id=avm>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/balhe-a-varoshazan-megszavaztak-a-rendeletet-1114	null	default	
1	<a id=rendelet>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/balhe-a-varoshazan-megszavaztak-a-rendeletet-1114	null	default	
1	<a id=teszt>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/hogyan-igazodnak-el-a-gyerekek-a-penzugyekben-0712	null	default	
1	<a name=_GoBack>	0.0	0.0	0.0	https://vs.hu/sport/osszes/meg-csapat-sincs-de-mar-a-stadiont-tervezi-beckham-0325	null	default	
1	<a target=@target>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/az-ev-legjobb-filmjei1-1221	null	default	
1	<aside class=right_side>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/latta-mar-a-marvel-osszes-meglepijet-0805	null	default	
12	<audio controls=controls height=@STYLE preload=auto style=@STYLE width=@STYLE>	0.0	1.0	0.0	https://vs.hu/sport/osszes/meg-varjuk-hogy-robben-mikor-robban-0623 https://vs.hu/sport/osszes/dumafoci-kolumbia-uruguay-hajdu-balazzsal-es-felmeri-peterrel-0628 https://vs.hu/sport/osszes/dumafoci-belgium-oroszorszag-standupos-kommentarral-0622 https://vs.hu/sport/osszes/luzerekkel-nem-foglalkozunk-hollandia-chile-elo-kommentarral-0623 https://vs.hu/sport/osszes/dumafoci-hollandia-mexiko-eloben-a-felmeri-toth-parossal-0629	null	default	
3	<audio controls=controls height=@STYLE preload=auto width=@STYLE>	0.0	1.0	0.0	https://vs.hu/sport/osszes/dumafoci-radios-stream-teszt-0531 https://vs.hu/sport/osszes/dumafoci-kolumbia-elefantcsontpart-felmeri-peterrel-es-toth-eduval-0619 https://vs.hu/sport/osszes/itt-hallgathatja-eloben-a-dumafocit-0601	null	default	
6301	<br class=_remove>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/otvenot-ev-utan-ujra-jarni-fog-a-komp-az-usa-es-kuba-kozt-0506 https://vs.hu/kozelet/osszes/fifa-letartoztatasok-egy-botranynak-indult-ketto-lett-belole-0527 https://vs.hu/kozelet/osszes/pava-zsolt-nem-lesz-az-ev-polgarmestere-0619 https://vs.hu/kozelet/osszes/32-millio-dollaros-nyugdijat-kap-a-vw-lemondott-vezerigazgatoja-0924 https://vs.hu/gazdasag/osszes/akivel-orban-veje-az-elso-milliardot-osszehozta-interju-0803	null	default	
26	<br class=Apple-interchange-newline>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/az-ebola-lecsengesevel-most-a-gyorsan-terjedo-zikatol-felhet-a-vilag-0118 https://vs.hu/gazdasag/osszes/ezert-dontottek-magyarorszag-szamara-kedvezotlenul-0305 https://vs.hu/kozelet/osszes/nem-marad-mas-elottuk-mint-a-szules-0510 https://vs.hu/magazin/osszes/egy-foka-okozott-dugot-kaliforniaban-1229 https://vs.hu/kozelet/osszes/ki-vedi-meg-a-mentosoket-az-orjongo-betegektol-0401	null	default	
16	<br class=kix-line-break>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/a-kisbolygo-amilyet-800-evente-egyszer-lathatunk-0413 https://vs.hu/sport/osszes/alkalmazas-jelzi-a-veszelyforrasokat-a-teli-olimpian-0221 https://vs.hu/magazin/osszes/negy-rejtelyes-eltunes-meg-mindig-megoldatlan-magyarorszagon-0525 https://vs.hu/kozelet/osszes/ok-lehetnek-angela-merkel-kancellar-ellenfelei-a-valasztasokon-0125 https://vs.hu/kozelet/osszes/hiszekeny-dezso-artatlan-0130	null	default	
89703	<br>	0.0	0.0	0.0	https://vs.hu/sport/osszes/nadal-nyert-es-tovabb-ment-0123 https://vs.hu/kozelet/osszes/orban-fizetne-is-azert-hogy-ne-jojjenek-a-bevandorlok-0903 https://vs.hu/kozelet/osszes/obama-az-ebola-elleni-lepesek-fokozasara-keszul-1016 https://vs.hu/magazin/osszes/kiderult-mikor-jon-a-masodik-star-wars-elozetes-1202 https://vs.hu/sport/osszes/a-mancity-nyert-a-chelsea-kikapott-az-aston-villa-kiesett-0409	null	default	
1	<circle cx=14.5 cy=14.5 fill=none r=@NUM stroke=#141828 stroke-miterlimit=@NUM>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/latta-mar-a-marvel-osszes-meglepijet-0805	null	default	
1	<div class=_embed_infogram data-infogram=@adomanyokeloszlasaNUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/tetelesen-elszamolt-a-ketfarku-a-plakatos-ellenkampanyrol-0713	abra	default	
1	<div class=_embed_infogram data-infogram=@droghelyzetNUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/a-nyomorban-pia-helyett-mar-a-kristaly-a-mindennapos-vendeg-0202	abra	default	
1	<div class=_embed_infogram data-infogram=@erettsegizokNUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/nem-lesz-nagy-tulekedes-az-egyetemekre-0504	abra	default	
1	<div class=_embed_infogram data-infogram=@fejlesztesNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/budapest-penzugyileg-mar-alig-letezik-0217	abra	default	
1	<div class=_embed_infogram data-infogram=@foglalkoztatottsagNUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/borus-nemet-tanulmanyok-hutik-le-merkel-optimizmusat-1021	abra	default	
1	<div class=_embed_infogram data-infogram=@gazdasagiNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/eppen-elkerultunk-egy-vilaghaborut-0213	abra	default	
1	<div class=_embed_infogram data-infogram=@hitelbajnoksagNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/szazezreket-bukhat-a-karacsonyi-hitelen-inkabb-ne-tegye-1126	abra	default	
1	<div class=_embed_infogram data-infogram=@iCHpskQnPieNUM>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/mondtam-hogy-hozzatok-lavort-hatalmas-kolateszt-0429	abra	default	
16	<div class=_embed_infogram data-infogram=@infogramNUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/tetelesen-elszamolt-a-ketfarku-a-plakatos-ellenkampanyrol-0713 https://vs.hu/gazdasag/osszes/budapest-penzugyileg-mar-alig-letezik-0217 https://vs.hu/kozelet/osszes/borus-nemet-tanulmanyok-hutik-le-merkel-optimizmusat-1021 https://vs.hu/gazdasag/osszes/szazezreket-bukhat-a-karacsonyi-hitelen-inkabb-ne-tegye-1126 https://vs.hu/gazdasag/osszes/mennyibe-kerul-egy-ejszaka-a-balatonon-0320	abra	default	
1	<div class=_embed_infogram data-infogram=@kiskerforgNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/egy-abra-amely-mutatja-mikent-fogy-a-penz-a-zsebunkbol1-0303	abra	default	
1	<div class=_embed_infogram data-infogram=@kosararakNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/spar-tesco-cba-lidl-ennyibe-kerul-a-teli-kosar-0729	abra	default	
1	<div class=_embed_infogram data-infogram=@kozpontiregioNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/ki-lehet-e-szabadulni-budapest-fojtogato-olelesebol-1110	abra	default	
1	<div class=_embed_infogram data-infogram=@kshkoltesNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/erre-kolti-fizeteset-a-magyar-1102	abra	default	
1	<div class=_embed_infogram data-infogram=@kulonbsegekNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/30-eve-nem-volt-ilyen-brutalis-a-szakadek-szegeny-es-gazdag-kozott-1103	abra	default	
1	<div class=_embed_infogram data-infogram=@lakastakarekNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/ingyenes-csokhitelek-kis-befektetessel-0127	abra	default	
102	<div class=_embed_infogram data-infogram=@LONG>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/penzuk-egy-reszere-meg-varnak-a-korhazi-beszallitok-0720 https://vs.hu/gazdasag/osszes/haromszaz-forintert-tankolhatunk-de-ez-sem-eleg-0212 https://vs.hu/kozelet/osszes/brutalis-szamokat-tett-kozze-a-nemet-bevandorlasi-hivatal-1009 https://vs.hu/gazdasag/osszes/meg-mindig-vonzo-celpont-magyarorszag-0826 https://vs.hu/kozelet/osszes/budapesten-tobb-mint-10-szazalek-az-ervenytelen-szavazat-1002	abra	default	
3	<div class=_embed_infogram data-infogram=@menekultekNUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/magyarorszag-kapta-nemetorszag-utan-a-legtobb-menekultkerelmet-0130 https://vs.hu/kozelet/osszes/a-helyi-jobbik-arnyai-vetulnek-az-osztrak-menekultpolitikara-0916	abra	default	
1	<div class=_embed_infogram data-infogram=@miniszterelnokNUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/hatszor-tobben-valasztanak-orbant-miniszterelnoknek-mint-vonat-1028	abra	default	
1	<div class=_embed_infogram data-infogram=@munkaberkoltsegNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/mindent-a-gazdasag-felporgetesenek-rendelne-ala-a-kormany-0301	abra	default	
1	<div class=_embed_infogram data-infogram=@munkanelkulisegNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/36-telepulesen-nincsenek-munkanelkuliek-0128	abra	default	
1	<div class=_embed_infogram data-infogram=@navbpszjaegyeniNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/ime-budapest-jovedelemterkepe-mutatjuk-a-reszleteket-1019	abra	default	
1	<div class=_embed_infogram data-infogram=@navbpszjaNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/ime-budapest-jovedelemterkepe-mutatjuk-a-reszleteket-1019	abra	default	
1	<div class=_embed_infogram data-infogram=@nyugdijakNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/egyre-gyorsabban-fogyunk-angliaban-termekenyebbek-a-magyarok-0107	abra	default	
1	<div class=_embed_infogram data-infogram=@pestmegyeNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/ki-lehet-e-szabadulni-budapest-fojtogato-olelesebol-1110	abra	default	
1	<div class=_embed_infogram data-infogram=@porszivokhozNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/hogyan-vegyunk-porszivot-es-hogyan-hasznaljuk-0221	abra	default	
1	<div class=_embed_infogram data-infogram=@szemelyautogyartasNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/szlovakia-tudja-hogyan-lehet-megakadalyozni-az-afacsalast1-0219	abra	default	
1	<div class=_embed_infogram data-infogram=@termelekenysegNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/magyarorszagot-megint-lepipalja-a-regio-0115	abra	default	
1	<div class=_embed_infogram data-infogram=@terroristakNUM>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/meg-a-vilagvegebol-is-az-iszlam-allam-jon-ki-jol-1123	abra	default	
1	<div class=_embed_infogram data-infogram=@vbKgtPlohqNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/atirta-a-hitelszabalyokat-az-mnb-majustol-enyhul-a-szigor-0408	abra	default	
1	<div class=_embed_infogram data-infogram=@versenykepessegNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/mindent-a-gazdasag-felporgetesenek-rendelne-ala-a-kormany-0301	abra	default	
1	<div class=_embed_infogram data-infogram=@xraDMNSBwBeNUM>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/hadat-uzen-a-keszpenznek-a-kormany-0411	abra	default	
