frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
9	<div class=gtx-body>	29.11111111111111	1.0	23.88888888888889	https://vs.hu/gazdasag/osszes/uj-torveny-szabalyozna-az-olaszoknal-hogy-kevesebb-etelt-dobjanak-ki-0315 https://vs.hu/gazdasag/osszes/uj-torveny-szabalyozna-az-olaszoknal-hogy-kevesebb-etelt-dobjanak-ki-0315 https://vs.hu/gazdasag/osszes/uj-torveny-szabalyozna-az-olaszoknal-hogy-kevesebb-etelt-dobjanak-ki-0315 https://vs.hu/gazdasag/osszes/uj-torveny-szabalyozna-az-olaszoknal-hogy-kevesebb-etelt-dobjanak-ki-0315 https://vs.hu/gazdasag/osszes/uj-torveny-szabalyozna-az-olaszoknal-hogy-kevesebb-etelt-dobjanak-ki-0315	bekezdes	default
2	<div class=header-menu-item>	37.0	0.0	37.0	https://vs.hu/kozelet/osszes/halalos-gazolas-a-4-6-os-vonalan-1119 https://vs.hu/kozelet/osszes/ket-embert-gazolt-a-villamos-budapesten-egyikuk-meghalt-1105	bekezdes	default
3	<div class=lead-alatti goa-embedded id=@NUM>	18.0	0.6666666666666666	18.0	https://vs.hu/kozelet/osszes/lovoldozes-jeruzsalemben-1009 https://vs.hu/kozelet/osszes/lovoldozes-jeruzsalemben-1009 https://vs.hu/kozelet/osszes/lovoldozes-jeruzsalemben-1009	bekezdes	default
54	<div class=lead>	42.22222222222222	2.259259259259259	18.962962962962962	https://vs.hu/gazdasag/osszes/betett-az-olajarcsokkenes-a-molnak-megse-panikolnak-a-befektetok-0224 https://vs.hu/kozelet/osszes/torvenyesen-mukodnek-a-norveg-penzt-oszto-civilek-0630 https://vs.hu/kozelet/osszes/partfogoi-felugyeletet-kap-suchman-tamas-volt-miniszter-0803 https://vs.hu/kozelet/osszes/megmenekultek-a-cseh-facanok-lazar-janos-lemondta-a-vadaszatot-1110 https://vs.hu/kozelet/osszes/megse-lesz-utdijas-a-ferihegyig-tarto-500-meteres-szakasz-0112	bekezdes	default
27	<div class=letterhead>	57.55555555555556	2.3703703703703702	37.592592592592595	https://vs.hu/gazdasag/osszes/az-allami-beruhazasok-felet-brusszel-finanszirozta-1010 https://vs.hu/kozelet/osszes/megsem-kap-olyan-gyorsan-szabad-utat-paks-2-1207 https://vs.hu/kozelet/osszes/le-kene-bontani-a-keritest-de-nem-akarjak-1020 https://vs.hu/gazdasag/osszes/az-allami-beruhazasok-felet-brusszel-finanszirozta-1010 https://vs.hu/kozelet/osszes/eu-s-penzbol-kampanyoltak-a-brexit-mellett-fizethetik-vissza-1122	bekezdes	default
9	<div class=lx-ltc__item-header-body>	12.333333333333334	0.8888888888888888	11.777777777777779	https://vs.hu/kozelet/osszes/felfuggesztettek-a-162-utassal-eltunt-airasia-gep-kereseset-1228 https://vs.hu/kozelet/osszes/felfuggesztettek-a-162-utassal-eltunt-airasia-gep-kereseset-1228 https://vs.hu/kozelet/osszes/felfuggesztettek-a-162-utassal-eltunt-airasia-gep-kereseset-1228 https://vs.hu/kozelet/osszes/felfuggesztettek-a-162-utassal-eltunt-airasia-gep-kereseset-1228 https://vs.hu/kozelet/osszes/felfuggesztettek-a-162-utassal-eltunt-airasia-gep-kereseset-1228	bekezdes	default
10	<div class=metadata>	28.4	2.4	13.5	https://vs.hu/kozelet/osszes/februarban-elzartak-a-csapot-a-kozgep-elol-0430 https://vs.hu/kozelet/osszes/februarban-elzartak-a-csapot-a-kozgep-elol-0430 https://vs.hu/kozelet/osszes/furgonba-tuszkoltak-es-meg-akartak-eroszakolni-egy-not-budapesten-0331 https://vs.hu/kozelet/osszes/februarban-elzartak-a-csapot-a-kozgep-elol-0430 https://vs.hu/kozelet/osszes/februarban-elzartak-a-csapot-a-kozgep-elol-0430	bekezdes	default
19	<div class=Mu SP id=@NUM>	45.578947368421055	4.947368421052632	3.1052631578947367	https://vs.hu/kozelet/osszes/nemetorszag-leallitotta-az-ausztria-felol-erkezo-vonatokat-0913 https://vs.hu/kozelet/osszes/nemetorszag-leallitotta-az-ausztria-felol-erkezo-vonatokat-0913 https://vs.hu/kozelet/osszes/az-oroszok-azt-allitjak-csak-a-terroristakat-bombazzak-1117 https://vs.hu/kozelet/osszes/az-oroszok-azt-allitjak-csak-a-terroristakat-bombazzak-1117 https://vs.hu/kozelet/osszes/az-oroszok-azt-allitjak-csak-a-terroristakat-bombazzak-1117	bekezdes	default
11	<div class=original-text>	32.18181818181818	3.3636363636363638	18.90909090909091	https://vs.hu/kozelet/osszes/trumprol-szolo-alhirekkel-keresnek-penzt-a-macedonok-1105 https://vs.hu/kozelet/osszes/trumprol-szolo-alhirekkel-keresnek-penzt-a-macedonok-1105 https://vs.hu/kozelet/osszes/trumprol-szolo-alhirekkel-keresnek-penzt-a-macedonok-1105 https://vs.hu/kozelet/osszes/trumprol-szolo-alhirekkel-keresnek-penzt-a-macedonok-1105 https://vs.hu/kozelet/osszes/trumprol-szolo-alhirekkel-keresnek-penzt-a-macedonok-1105	bekezdes	default
13	<div class=page_lead f_left>	15.923076923076923	0.46153846153846156	15.923076923076923	https://vs.hu/kozelet/osszes/alakul-az-unioellenes-gorog-koalicio-0126 https://vs.hu/kozelet/osszes/alakul-az-unioellenes-gorog-koalicio-0126 https://vs.hu/kozelet/osszes/alakul-az-unioellenes-gorog-koalicio-0126 https://vs.hu/kozelet/osszes/alakul-az-unioellenes-gorog-koalicio-0126 https://vs.hu/kozelet/osszes/alakul-az-unioellenes-gorog-koalicio-0126	bekezdes	default
531	<div class=paragraph>	37.07532956685499	1.5178907721280603	19.625235404896422	https://vs.hu/magazin/osszes/emma-watsont-meztelen-kepeivel-zsaroljak-0923 https://vs.hu/magazin/osszes/hardverben-erosit-az-amazon-intelligens-otthonokhoz-tesztel-kutyuket-0924 https://vs.hu/kozelet/osszes/folytatodik-a-varkert-komedia-nem-kapott-engedelyt-a-lanchid-utca-0930 https://vs.hu/gazdasag/osszes/mi-lesz-a-magyarokkal-otven-ev-mulva-0513 https://vs.hu/magazin/osszes/megdoglott-new-york-idojosa-a-polgarmester-a-hibas-0926	bekezdes	default
