frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
9	<div class=@NUM @cxmmrNUM oygrvhab @hcukyxNUM @NUM @NUM>	91.44444444444444	5.777777777777778	0.0	https://maszol.ro/sport/Varga-Csaba-8000-meteren-levo-Deli-nyereg-fele-tart-a-Mount-Everesten https://maszol.ro/sport/Csikszereda-nyerte-a-futsal-Roman-Kupa-szekelyfoldi-dontojet https://maszol.ro/sport/Sepsi-OSK-visszater-harom-merkozes-erejeig-Fejer-Bela https://maszol.ro/sport/Liga-1-gyozott-Clinceniben-es-visszaelozott-a-FCSB https://maszol.ro/sport/Varga-Csaba-3-as-es-4-es-taborat-is-kiepitene-a-Mount-Everesten	default	default	
5	<div class=article-html-content>	195.6	11.8	0.0	https://maszol.ro/eletmod/Nem-vagyok-macska-cicas-filterrel-csatlakozott-az-online-birosagi-targyalashoz-egy-ugyved https://maszol.ro/sport/Fenomenalis-karriercsucsot-dobott-Stephen-Curry https://maszol.ro/eletmod/Mukodik-az-elmeiras-gondolataival-irt-mondatokat-egy-nyaktol-lefele-lebenult-ferfi https://maszol.ro/eletmod/Az-ujabb-novenyvedoszerek-mergezobbek-mehek-tomeges-pusztulasat-okozhatjak https://maszol.ro/eletmod/Egyre-zsugorodnak-a-himvesszok-a-legszennyezes-miatt	default	default	
137	<div class=out news-item-content id=@NUM>	159.67153284671534	10.058394160583942	0.0	https://maszol.ro/belfold/Bonyodalmat-okozott-hogy-egy-bukaresti-klinikat-COVID-korhazza-alakitottak https://maszol.ro/kulfold/Kiutasitottak-Oroszorszagbol-a-roman-helyettes-katonai-attaset https://maszol.ro/belfold/Kedd-ejszaka-tortenelmi-szintet-ert-el-az-arhullam-a-Fekete-Koroson https://maszol.ro/belfold/Enyhe-napok-utan-gyors-lehules-es-fagy-varhato https://maszol.ro/belfold/Koronavirus-otezer-korul-maradt-napi-uj-fertozottek-szama	default	default	
138	<div class=@NUM @NUM>	157.6159420289855	8.96376811594203	0.855072463768116	https://maszol.ro/kulfold/Valtoznak-a-lengyelorszagi-es-toeroekorszagi-belepesi-feltetelek https://maszol.ro/gazdasag/A-kormany-asztalan-a-tervezet-1500-lejes-bertamogatas-jar-a-munkaba-nagyon-koran-visszatero-kismamaknak https://maszol.ro/gazdasag/Het-szazalekos-allamhaztartasi-hiannyal-szamol-a-kormany https://maszol.ro/belfold/Atlepte-az-1-milliot-a-nyilvantartott-koronavirusos-fertozottek-szama https://maszol.ro/belfold/Tobb-mint-230-ezer-szemelyt-oltottak-be-a-koronavirus-elleni-vakcinaval	default	default	
5	<div id=microsite_microsite>	35.2	1.0	6.6	https://maszol.ro/sport/33633-vilagbajnok-a-noi-kajak-negyes https://maszol.ro/sport/53879-szarnyasugras-kozben-szornyet-halt-egy-extremsportolo https://maszol.ro/eletmod/A-kialvatlansag-hozzajarulhat-ahhoz-hogy-a-koronavirus-hamarabb-tamadja-meg-az-embert https://maszol.ro/kulfold/104230-feloszlattak-a-sri-lanka-i-parlamentet https://maszol.ro/eletmod/80465-kina-tultolja-az-internetcenzurat	default	default	
42	<div dir=auto>	39.595238095238095	1.8095238095238095	11.642857142857142	https://maszol.ro/belfold/Kethetes-karantent-rendelnek-el-az-Eross-Zsolt-Arenaban https://maszol.ro/sport/Csikszereda-nyerte-a-futsal-Roman-Kupa-szekelyfoldi-dontojet https://maszol.ro/sport/Nagy-Laszlo-mentalisan-es-fizikalisan-is-keszen-allunk-a-franciak-elleni-meccsre https://maszol.ro/eletmod/Elindult-a-Sapientia-csikszeredai-karanak-Podcast-csatornaja https://maszol.ro/belfold/105822-sulyos-baleset-tortent-hargita-megyeben	default	default	
1	<div class=@NUM id=oneArticleOffer>	517.0	18.0	0.0	https://maszol.ro/eletmod/Belevagna-az-idoszakos-bojtolesbe-Mutatjuk-milyen-tipusok-kozul-valogathat	default	default	
1	<div class=oneArticlePic lazy loaded data-bg=@LINK data-ll-status=loaded>	517.0	17.0	0.0	https://maszol.ro/eletmod/Belevagna-az-idoszakos-bojtolesbe-Mutatjuk-milyen-tipusok-kozul-valogathat	default	default	
9	<section class=container-xl id=leftOut>	165.88888888888889	141.0	0.0	https://maszol.ro/sport/123924-hosszu-katinka-bizonytalansagban-keszul https://maszol.ro/belfold/104443-frissitve-elerte-az-orszagot-a-hideg-legaramlat-gyilkoston-is-s-r-n-havazik https://maszol.ro/sport/62357-hosszu-katinka-kopaszra-borotvalta-a-fejet-aaaaaa https://maszol.ro/belfold/89675-es-csodalkozunk-hogy-romaniaban-kesnek-a-vonatok https://maszol.ro/kultura/128645-iden-elmarad-a-merai-vilagzenei-fesztival	default	default	
28	<h1>	2.9285714285714284	0.25	2.0	https://maszol.ro/belfold/Florin-Citu-Az-orosz-diplomata-kiutasitasanak-nincs-koze-ahhoz-ami-mas-EU-s-orszagokban-tortenik https://maszol.ro/belfold/Az-EMSZ-tervezetet-dolgoz-ki-a-zaszlotorveny-es-a-kozigazgatasi-torveny-modositasara https://maszol.ro/kulfold/Fenyegeto-uzenetet-kapott-az-Egyesult-Allamok-Eszak-Koreabol https://maszol.ro/belfold/Klaus-Iohannis-lesz-az-egyik-hazigazdaja-a-B9-majus-10-ei-csucstalalkozojanak https://maszol.ro/kulfold/Europai-Gyogyszerugynokseg-az-AstraZeneca-vakcinajanak-elonyei-felulmuljak-a-kockazatokat	default	default	
14	<div class=articles>	116.78571428571429	98.35714285714286	0.0	https://maszol.ro/sport/62357-hosszu-katinka-kopaszra-borotvalta-a-fejet-aaaaaa https://maszol.ro/gazdasag/135206-alairta-soos-zoltan-a-marosvasarhelyi-terel-ut-els-ket-szakaszanak-a-finanszirozasat https://maszol.ro/belfold/104443-frissitve-elerte-az-orszagot-a-hideg-legaramlat-gyilkoston-is-s-r-n-havazik https://maszol.ro/belfold/108407-nincs-bocsanat-arra-a-bakira-amit-az-egyik-legnagyobb-divathaz-elkovetett https://maszol.ro/belfold/89254-otvenszer-fekudt-kes-ala-hogy-peldakepehez-hasonlitson-sikerult	default	default	
126	<article class=inline>	10.976190476190476	8.0	0.0	https://maszol.ro/belfold/Feszultseget-okoz-a-kormanyban-az-oltasi-kampany-erzekeny-adatainak-kozlese https://maszol.ro/belfold/Igy-ellenorzik-szombattol-a-hatosagok-a-rendezvenyek-reszvevoinek-beoltottsagat https://maszol.ro/kulfold/A-magyar-vizugy-megtette-az-intezkedeseket-a-szamosi-szennyezes-elharitasara https://maszol.ro/gazdasag/Lesujto-osszkep-a-romaniai-gazdak-fele-65-evnel-idosebb-95-szazalekuknak-nincs-semmilyen-szakkepesitesuk https://maszol.ro/gazdasag/Haztartasi-gepek-roncsprogramja-vasarnapig-100-ezren-iratkoztak-fel	default	default	
5	<section class=container-xl id=recommend>	31.2	38.2	0.0	https://maszol.ro/belfold/104443-frissitve-elerte-az-orszagot-a-hideg-legaramlat-gyilkoston-is-s-r-n-havazik https://maszol.ro/belfold/108407-nincs-bocsanat-arra-a-bakira-amit-az-egyik-legnagyobb-divathaz-elkovetett https://maszol.ro/kultura/128645-iden-elmarad-a-merai-vilagzenei-fesztival https://maszol.ro/gazdasag/135206-alairta-soos-zoltan-a-marosvasarhelyi-terel-ut-els-ket-szakaszanak-a-finanszirozasat https://maszol.ro/sport/123924-hosszu-katinka-bizonytalansagban-keszul	default	default	
24	<div class=fb-video data-allowfullscreen=@NUM data-href=@LINK>	45.333333333333336	4.375	0.0	https://maszol.ro/sport/62028-n-i-kosar-25-pontos-gy-zelmet-aratott-a-sespi-sic-a-dont-els-merk-zesen https://maszol.ro/sport/59695-fed-kupa-halep-lazban-eg-kolozsvar https://maszol.ro/belfold/62494-startol-a-13-erdelyi-humorfesztival-kolozsvaron https://maszol.ro/sport/59868-fed-kupa-halep-kvitova-az-aszok-csataja-el https://maszol.ro/belfold/50944-igy-talaltak-meg-a-330-kilogramm-heroint-szatmar-megyeben	social_media	default	
1	<div class=article_box_border _ce_measure_widget data-ce-measure-widget=Keretes megjelenés>	55.0	3.0	0.0	https://maszol.ro/eletmod/Itt-a-tavasz-elso-meteorraja-tuzgombokkel-erkezhetnek-a-hullocsillagok	default	default	
3	<div class=article>	400.6666666666667	16.666666666666668	0.0	https://maszol.ro/kulfold/A-masodik-vilaghaboru-utanihoz-hasonlo-osszefogast-kezdemenyeznek-24-orszag-es-szervezet-vezetoi https://maszol.ro/eletmod/Eddig-sosem-latott-dinoszauruszt-azonositottak-Mexikoban https://maszol.ro/kulfold/Alekszej-Navalnij-szabadon-engedeset-kovetelik-Europa-vezetoi-es-Joe-Biden-tanacsadoja	default	default	
12	<div class=articleLead>	123.16666666666667	6.166666666666667	0.0	https://maszol.ro/eletmod/Mutatjuk-melyik-etel-viditja-fel-es-melyik-szomoritja-el https://maszol.ro/eletmod/A-Facebook-munkatarsai-a-jarvany-utan-is-dolgozhatnak-otthonrol-ez-a-techoriasok-velemenye-a-home-office-rol https://maszol.ro/eletmod/Fara-koltoztette-csaladjat-egy-kandur-a-kiscicak-madarfeszekben-eltek https://maszol.ro/kulfold/Meghalt-a-vilag-egyik-legbrutalisabb-sorozatgyilkosa https://maszol.ro/eletmod/Mar-a-covid-buntudattal-is-szamolnunk-kell	default	default	
3	<div class=hms-banner-wrapper roadblock>	141.33333333333334	5.666666666666667	0.0	https://maszol.ro/kulfold/Lemond-posztjarol-a-Capitolium-rendorsegenek-parancsnoka https://maszol.ro/eletmod/A-Facebook-munkatarsai-a-jarvany-utan-is-dolgozhatnak-otthonrol-ez-a-techoriasok-velemenye-a-home-office-rol https://maszol.ro/kulfold/Gyanus-korulmenyek-kozott-epultek-a-lakohazak-a-norvegiai-foldcsuszamlas-helyszinen	default	default	
1	<div class=post-content>	40.0	14.0	0.0	https://maszol.ro/sport/Noi-kosar-sorozatban-otodik-bajnoki-cimet-szerezte-meg-a-Sepsi-SIC	default	default	
10	<div class=e-article-body>	128.5	6.9	9.7	https://maszol.ro/eletmod/Rosszul-alszik-nehezen-ebred-Igy-tud-reggelente-magahoz-terni https://maszol.ro/eletmod/Megmossa-a-krumplit-hamozas-elott-Csak-az-idejet-vesztegeti https://maszol.ro/eletmod/Mindent-az-olajokrol-igy-hasznalja-a-napraforgot-a-kokuszt-a-repcet-es-az-olivat https://maszol.ro/eletmod/Ezert-van-egy-kis-lyuk-az-okostelefon-kameraja-es-vakuja-kozott https://maszol.ro/eletmod/Ime-egy-video-a-tortenelem-legpusztitobb-jarvanyairol-a-koronavirus-is-koztuk-van	unwrap	default	
1	<div class=@STYLE @STYLE>	194.0	9.0	0.0	https://maszol.ro/eletmod/Rosszul-alszik-nehezen-ebred-Igy-tud-reggelente-magahoz-terni	default	default	
1	<div class=t-article-container_main>	194.0	8.0	0.0	https://maszol.ro/eletmod/Rosszul-alszik-nehezen-ebred-Igy-tud-reggelente-magahoz-terni	default	default	
2	<article itemscope= itemtype=@LINK>	360.5	14.5	0.0	https://maszol.ro/kulfold/56554-cameron-brit-nemzeti-erdek-az-iszlam-allam-megsemmisitese https://maszol.ro/belfold/57503-beszippantotta-egy-repul-hajtom-ve-az-air-india-mernoket	default	default	
4	<blockquote class=_ce_measure_widget data-ce-measure-widget=Idézet>	35.5	4.0	0.0	https://maszol.ro/eletmod/Szivszorito-meleg-vizzel-toltott-gumikesztyukkel-fogjak-a-covid-betegek-kezet-egy-korhazban https://maszol.ro/eletmod/Feher-ozbakot-fenykepezett-egy-magyar-fotos https://maszol.ro/eletmod/Kiderult-korulbelul-hany-madar-el-a-bolygon https://maszol.ro/eletmod/Kulonleges-madarat-fotoztak-Magyarorszagon-emberek-kozeleben-setal-a-ritka-fekete-golya	default	default	
5	<div id=articleForAnalytics>	245.0	27.4	0.0	https://maszol.ro/eletmod/Gyertyaviaszos-lett-az-asztalterito-Igy-tavolitsa-el-hatekonyan https://maszol.ro/eletmod/Ime-2021-lakberendezesi-trendjei https://maszol.ro/eletmod/Ezek-a-hetkoznapi-eszkozok-koszosabbak-mint-a-vece https://maszol.ro/eletmod/Kabatok-suto-parnak-ezek-azok-a-dolgok-amiket-tul-gyakran-tisztogat	default	default	
9	<div class=articleText>	119.66666666666667	12.444444444444445	13.11111111111111	https://maszol.ro/eletmod/Gyertyaviaszos-lett-az-asztalterito-Igy-tavolitsa-el-hatekonyan https://maszol.ro/eletmod/Ime-2021-lakberendezesi-trendjei https://maszol.ro/eletmod/Kabatok-suto-parnak-ezek-azok-a-dolgok-amiket-tul-gyakran-tisztogat https://maszol.ro/eletmod/Ezek-a-hetkoznapi-eszkozok-koszosabbak-mint-a-vece	default	default	
1	<div class=article_container_ article-box-margin>	312.0	32.0	0.0	https://maszol.ro/eletmod/Mukodik-az-elmeiras-gondolataival-irt-mondatokat-egy-nyaktol-lefele-lebenult-ferfi	default	default	
2	<div class=placeholder ad>	76.5	7.5	0.0	https://maszol.ro/eletmod/Mukodik-az-elmeiras-gondolataival-irt-mondatokat-egy-nyaktol-lefele-lebenult-ferfi https://maszol.ro/eletmod/A-szentjanosbogarak-segitsegevel-kimutathato-mennyi-mereg-van-a-majban	default	default	
2	<div class=ad-container>	76.5	6.5	0.0	https://maszol.ro/eletmod/A-szentjanosbogarak-segitsegevel-kimutathato-mennyi-mereg-van-a-majban https://maszol.ro/eletmod/Mukodik-az-elmeiras-gondolataival-irt-mondatokat-egy-nyaktol-lefele-lebenult-ferfi	default	default	
2	<div class=goa placeholder_ goa-embedded data-zone-id=@NUM id=@NUM>	76.5	5.5	0.0	https://maszol.ro/eletmod/A-szentjanosbogarak-segitsegevel-kimutathato-mennyi-mereg-van-a-majban https://maszol.ro/eletmod/Mukodik-az-elmeiras-gondolataival-irt-mondatokat-egy-nyaktol-lefele-lebenult-ferfi	default	default	
4	<div class=article-content entry-content>	144.25	7.5	0.0	https://maszol.ro/belfold/116729-a-viz-alatt-akarta-megkerni-baratn-je-kezet-megfulladt-a-ferfi https://maszol.ro/eletmod/Pattanasokat-vallalo-retusalatlan-fotokkal-hirdet-az-egyik-nagy-ruhaaruhaz https://maszol.ro/eletmod/Korhazba-kerult-mert-a-szajat-es-orrat-befogva-tusszentett-ezert-veszelyes-ez-a-modszer https://maszol.ro/eletmod/Soha-ne-kuldjetek-intim-fotokat-idegeneknek-ime-egy-kisfilm-az-online-tarskereses-veszelyeirol	default	default	
11	<div class=spikeembed>	13.0	1.3636363636363635	0.0	https://maszol.ro/eletmod/Ferenc-papa-megvaltoztatta-az-egyhazjogi-eloirasokat-uj-jogot-adott-a-noknek https://maszol.ro/eletmod/Mar-latni-a-nyar-legnagyobb-trendjeit-arany-ekszerek-egyszinu-furdoruhak-es-sok-pink-darab-varhato	default	default	
4	<div class=news-row offsetPaddingLeft>	213.75	7.0	0.0	https://maszol.ro/belfold/Citu-a-koltsegvetes-meg-fog-felelni-a-helyi-hatosagok-finanszirozasi-igenyeinek https://maszol.ro/belfold/Koronavirus-Romaniaban-enyhen-csokkent-az-uj-fertozottek-szama https://maszol.ro/sport/Simona-Halep-idei-legfontosabb-celkituzese-az-olimpiai-eremszerzes	default	default	
1	<div class=cikk-roadblock-wrapper>	550.0	33.0	0.0	https://maszol.ro/eletmod/Mindent-az-olajokrol-igy-hasznalja-a-napraforgot-a-kokuszt-a-repcet-es-az-olivat	default	default	
1	<div class=cikk-roadblock>	550.0	32.0	0.0	https://maszol.ro/eletmod/Mindent-az-olajokrol-igy-hasznalja-a-napraforgot-a-kokuszt-a-repcet-es-az-olivat	default	default	
1	<div class=h-miniapp-layout-article>	550.0	31.0	0.0	https://maszol.ro/eletmod/Mindent-az-olajokrol-igy-hasznalja-a-napraforgot-a-kokuszt-a-repcet-es-az-olivat	default	default	
1	<div class=iap iap--ado ad-label isQuality data-id=adoceanindexhuthfqeukieh>	550.0	30.0	0.0	https://maszol.ro/eletmod/Mindent-az-olajokrol-igy-hasznalja-a-napraforgot-a-kokuszt-a-repcet-es-az-olivat	default	default	
1	<div class=article_row>	178.0	19.0	0.0	https://maszol.ro/sport/Fenomenalis-karriercsucsot-dobott-Stephen-Curry	default	default	
1	<div class=article_body>	178.0	18.0	0.0	https://maszol.ro/sport/Fenomenalis-karriercsucsot-dobott-Stephen-Curry	default	default	
1	<div class=article-content-wrapper>	178.0	17.0	0.0	https://maszol.ro/sport/Fenomenalis-karriercsucsot-dobott-Stephen-Curry	default	default	
1	<div class=article_content-right>	178.0	14.0	0.0	https://maszol.ro/sport/Fenomenalis-karriercsucsot-dobott-Stephen-Curry	default	default	
26	<blockquote>	53.73076923076923	5.884615384615385	4.230769230769231	https://maszol.ro/eletmod/A-butorgyartas-jovoje-a-laboratoriumban-novesztett-mesterseges-fa https://maszol.ro/kultura/310-jubilal-a-role-egyuttes https://maszol.ro/eletmod/Csucson-a-szen-dioxid-szintje-a-koronavirus-jarvany-nem-oldotta-meg-a-legkor-problemait https://maszol.ro/eletmod/Kozszereplonek-igen-maganszemelynek-nem-lehet-a-halalat-kivanni-a-Facebook-szerint https://maszol.ro/eletmod/Erositi-az-immunrendszert-ha-reggelente-vizet-iszik-ehgyomorra	default	default	
1	<div class=AdW>	178.0	15.0	0.0	https://maszol.ro/kulfold/Sajtoirodaknak-otthont-ado-toronyhazat-dontott-romba-egy-izraeli-legicsapas	default	default	
1	<div id=et-boc>	178.0	14.0	0.0	https://maszol.ro/kulfold/Sajtoirodaknak-otthont-ado-toronyhazat-dontott-romba-egy-izraeli-legicsapas	default	default	
1	<div class=et_pb_section @sectionNUM et_section_regular>	178.0	13.0	0.0	https://maszol.ro/kulfold/Sajtoirodaknak-otthont-ado-toronyhazat-dontott-romba-egy-izraeli-legicsapas	default	default	
1	<div class=et_pb_row @NUM>	178.0	12.0	0.0	https://maszol.ro/kulfold/Sajtoirodaknak-otthont-ado-toronyhazat-dontott-romba-egy-izraeli-legicsapas	default	default	
1	<div class=et_pb_column @columnNUM @columnNUM @LONG et-last-child>	178.0	11.0	0.0	https://maszol.ro/kulfold/Sajtoirodaknak-otthont-ado-toronyhazat-dontott-romba-egy-izraeli-legicsapas	default	default	
1	<div class=et_pb_article_offerer eads_banner_areas et_pb_module et_pb_advertising @advertisingNUM>	178.0	10.0	0.0	https://maszol.ro/kulfold/Sajtoirodaknak-otthont-ado-toronyhazat-dontott-romba-egy-izraeli-legicsapas	default	default	
1	<div class=codecontent>	178.0	9.0	0.0	https://maszol.ro/kulfold/Sajtoirodaknak-otthont-ado-toronyhazat-dontott-romba-egy-izraeli-legicsapas	default	default	
1	<div class=goaZone goaDesktop goa-embedded id=@NUM>	178.0	8.0	0.0	https://maszol.ro/kulfold/Sajtoirodaknak-otthont-ado-toronyhazat-dontott-romba-egy-izraeli-legicsapas	default	default	
6	<div class=miniapp microsite id=microsite_microsite>	81.16666666666667	3.3333333333333335	0.16666666666666666	https://maszol.ro/belfold/35325-magyar-talalmany-forradalmasitja-a-varosi-kozlekedest https://maszol.ro/belfold/41198-balrol-him-jobbrol-nosteny-pillango-szuletett https://maszol.ro/belfold/39218-luxustejjel-rukkolt-elo-a-coca-cola https://maszol.ro/eletmod/Meghalalja-a-bore-ha-forrovizes-torolkozovel-apolja-az-arcat-mutatjuk-miert-hatekony https://maszol.ro/eletmod/Ebben-az-idoszakban-a-madarak-fiokaikat-vedelmezik-ezt-kell-tennie-ha-varju-tamad-onre	default	default	
2	<div class=cikkbody clearfix>	119.5	4.5	0.0	https://maszol.ro/sport/109766-2020-as-eb-selejtez-bravuros-magyar-gy-zelem-a-vb-ezustermes-horvatorszag-ellen https://maszol.ro/sport/Kirugta-a-Hertha-Berlin-Petry-Zsoltot	default	default	
5	<figure class=wp-block-embed-instagram wp-block-embed is-type-rich is-provider-instagram>	2.2	7.6	0.0	https://maszol.ro/eletmod/Ime-2021-lakberendezesi-trendjei	default	default	
7	<div class=wp-block-embed__wrapper>	30.428571428571427	6.428571428571429	0.0	https://maszol.ro/eletmod/Ime-2021-lakberendezesi-trendjei https://maszol.ro/kulfold/Elszabadultak-az-indulatok-Trump-hivei-megostromoltak-Washingtonban-a-Capitoliumot	default	default	
1	<figure class=wp-block-embed is-type-rich is-provider-twitter wp-block-embed-twitter>	202.0	14.0	0.0	https://maszol.ro/kulfold/Elszabadultak-az-indulatok-Trump-hivei-megostromoltak-Washingtonban-a-Capitoliumot	default	default	
1	<div class=o-post__cntWrap row no-m>	263.0	20.0	0.0	https://maszol.ro/eletmod/Ha-ezeket-a-mondatokat-ismetelgeti-nem-halmoz-fel-felesleges-dolgokat-a-lakasaban	default	default	
2	<div class=o-post__cntInnerWrap single-post wpb_column @NUM @NUM>	425.5	30.0	0.0	https://maszol.ro/eletmod/Ha-ezeket-a-mondatokat-ismetelgeti-nem-halmoz-fel-felesleges-dolgokat-a-lakasaban https://maszol.ro/eletmod/Tobb-ezer-dollart-keresnek-egy-egy-Instagram-bejegyzessel-a-vilag-leghiresebb-hazi-kedvencei	default	default	
2	<div class=single-post-container>	425.5	29.0	0.0	https://maszol.ro/eletmod/Tobb-ezer-dollart-keresnek-egy-egy-Instagram-bejegyzessel-a-vilag-leghiresebb-hazi-kedvencei https://maszol.ro/eletmod/Ha-ezeket-a-mondatokat-ismetelgeti-nem-halmoz-fel-felesleges-dolgokat-a-lakasaban	default	default	
2	<div class=u-onlyArticlePages single-post-container-content>	425.5	28.0	0.0	https://maszol.ro/eletmod/Tobb-ezer-dollart-keresnek-egy-egy-Instagram-bejegyzessel-a-vilag-leghiresebb-hazi-kedvencei https://maszol.ro/eletmod/Ha-ezeket-a-mondatokat-ismetelgeti-nem-halmoz-fel-felesleges-dolgokat-a-lakasaban	default	default	
1	<div class=goAdverticum googleAdPlaceHolder goAdverticumNonInfinite ads_show_ad_title data-displayrule=@NUM data-google-query-id=@CFdGAgwcdaGsKcQNUM data-type=d id=@roadblockNUM>	267.0	10.0	0.0	https://maszol.ro/kulfold/Lemond-posztjarol-a-Capitolium-rendorsegenek-parancsnoka	default	default	
1	<div class=artcileShare>	45.0	6.0	0.0	https://maszol.ro/eletmod/Ezek-a-hetkoznapi-eszkozok-koszosabbak-mint-a-vece	default	default	
1	<div class=onlyAdmin>	45.0	5.0	0.0	https://maszol.ro/eletmod/Ezek-a-hetkoznapi-eszkozok-koszosabbak-mint-a-vece	default	default	
5	<div class=imc>	0.8	1.0	0.0	https://maszol.ro/kultura/Four-egy-szoke-vilagost-Jiri-Menzel-naplo-olvashato-sorozatban-a-Filmtetten	default	default	
1	<div class=iap iap--ado ad-label isQuality data-id=adoceanindexhuojhrptojtg>	145.0	4.0	0.0	https://maszol.ro/eletmod/Ebben-az-idoszakban-a-madarak-fiokaikat-vedelmezik-ezt-kell-tennie-ha-varju-tamad-onre	default	default	
2	<a a= allowfullscreen= frameborder=@NUM height=@STYLE href=@LINK src=@LINK target=@target telt=>	0.5	0.5	0.5	https://maszol.ro/belfold/74798-keteves-kisfiu-mentette-ki-ikertestveret-a-raborulo-komod-alol	hivatkozas	href	
1	<a a= amelyet= az= azon= azt= bank= csoport= el= en= erre= ezt= fogadni= folyamatban= gok= hogy= href=@LINK igennel= k= kell-e= kellett= khoz= knak.= l= met= n= nak= nek= nemmel= nius= pai= programok= ra= reformok= s= se= sodiknak= sre= t= t.= target=@target terv= vagy= valutaalap= zetes= zi= zponti=>	1.0	0.0	1.0	https://maszol.ro/kulfold/49929-ervenyes-a-gorog-nepszavazas	hivatkozas	href	
1	<a a= arafat.= href=@LINK itt= kapcsolatos= niai= nnyal= rfolyamunkat= target=@target tette=>	5.0	1.0	0.0	https://maszol.ro/belfold/124705-a-magyarorszagi-nato-bazisrol-hoznak-ved-ruhakat	hivatkozas	href	
1	<a a= bizonnyal= g= hogy= href=@LINK is= kereskedelmi= l= lia= lis= lisa= mardaman= miai= minden= mivel= nagy= olykor= ria= ros= rta= s= sos= target=@target tti= volt=>	1.0	0.0	1.0	https://maszol.ro/eletmod/96276-tobb-ezer-eves-si-palotat-talaltak-irakban	hivatkozas	href	
1	<a a= href=@LINK knockout= target=@target>	4.0	0.0	4.0	https://maszol.ro/belfold/63541-sepsiszentgyorgyon-is-szedi-aldozatait-a-veres-virtuskodas	hivatkozas	href	
1	<a allowtransparency=true frameborder=@NUM height=@STYLE href=@LINK https:= plugins= scrolling=no style=@STYLE width=@STYLE www.facebook.com=@STYLE>	2.0	0.0	2.0	https://maszol.ro/belfold/67468-jovahagytak-a-traian-b-sescu-elleni-b-nvadi-eljaras-inditasat	hivatkozas	href	
9	<a aria-label=learn more about cookies class=cc-link href=@LINK role=button tabindex=@NUM target=@target>	1.0	0.0	1.0	https://maszol.ro/sport/62357-hosszu-katinka-kopaszra-borotvalta-a-fejet-aaaaaa https://maszol.ro/belfold/89254-otvenszer-fekudt-kes-ala-hogy-peldakepehez-hasonlitson-sikerult https://maszol.ro/gazdasag/135206-alairta-soos-zoltan-a-marosvasarhelyi-terel-ut-els-ket-szakaszanak-a-finanszirozasat https://maszol.ro/kultura/128645-iden-elmarad-a-merai-vilagzenei-fesztival https://maszol.ro/belfold/89675-es-csodalkozunk-hogy-romaniaban-kesnek-a-vonatok	hivatkozas	href	
1	<a class=@LONG u-linkComplex js-nav js-user-profile-link data-user-id=@NUM href=@LINK>	2.0	4.0	0.0	https://maszol.ro/sport/30714-mar-gyulekeznek-a-corinthians-stadionban-galeria	hivatkozas	href	
45	<a class=@NUM href=@LINK rel=noopener target=@target>	0.8	3.6	0.0	https://maszol.ro/belfold/104443-frissitve-elerte-az-orszagot-a-hideg-legaramlat-gyilkoston-is-s-r-n-havazik https://maszol.ro/sport/123924-hosszu-katinka-bizonytalansagban-keszul https://maszol.ro/belfold/89254-otvenszer-fekudt-kes-ala-hogy-peldakepehez-hasonlitson-sikerult https://maszol.ro/belfold/89675-es-csodalkozunk-hogy-romaniaban-kesnek-a-vonatok https://maszol.ro/gazdasag/135206-alairta-soos-zoltan-a-marosvasarhelyi-terel-ut-els-ket-szakaszanak-a-finanszirozasat	hivatkozas	href	
3	<a class=@oajrlxbNUM @NUM @NUM @NUM @NUM @NUM @escxvNUM @NUM @NUM @NUM @kvgmcNUM @cxmmrNUM oygrvhab @hcukyxNUM @vyjysNUM @NUM @NUM @nywdsoNUM @NUM esuyzwwr @NUM @lzcicNUM @NUM @NUM @lrazzdNUM href=@LINK rel=noopener role=link tabindex=@NUM target=@target>	5.0	0.6666666666666666	0.6666666666666666	https://maszol.ro/belfold/Egy-ev-kihagyas-utan-ismet-kozosen-takaritjak-meg-a-Maros-partot https://maszol.ro/belfold/Korvonalazodik-a-sepsiszentgyorgyi-metropoliszovezet-letrehozasa https://maszol.ro/gazdasag/A-kozlekedesi-infrastruktura-fejlesztesere-osszpontositanak-iden-Marosvasarhelyen	hivatkozas	href	
2	<a class=@oajrlxbNUM @NUM @NUM @NUM @NUM @NUM @escxvNUM @NUM @NUM @NUM @kvgmcNUM @cxmmrNUM oygrvhab @hcukyxNUM @vyjysNUM @NUM @NUM @nywdsoNUM @NUM esuyzwwr @NUM @lzcicNUM @NUM @NUM @lrazzdNUM href=@LINK role=link tabindex=@NUM>	7.0	1.0	0.0	https://maszol.ro/gazdasag/Teraszt-nyithatnak-es-adokedvezmenyben-reszesulnek-a-kezdivasarhelyi-vendeglatosok https://maszol.ro/belfold/Kilenceves-kislany-jelentette-be-a-112-n-hogy-elhagyott-penztarcat-talalt	hivatkozas	href	
1	<a class=@oajrlxbNUM @NUM @NUM @NUM @NUM @NUM @escxvNUM @NUM @NUM @NUM @kvgmcNUM @cxmmrNUM oygrvhab @hcukyxNUM @vyjysNUM @NUM @NUM @nywdsoNUM @NUM esuyzwwr @NUM @lzcicNUM @NUM @NUM @NUM href=@LINK>	4.0	0.0	4.0	https://maszol.ro/eletmod/Nemsokara-erkezhet-az-osszes-virusvarians-ellen-hatasos-vakcina	hivatkozas	href	
