frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
2	<param name=@videoPlayer value=@NUM>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=filter value=channel:OffRoad>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=dynamicStreaming value=true>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=isUI value=true>	0	0	0	https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot	null	default
2	<param name=startTime value=@NUM>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=socialHover value=Share or embed>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=isVid value=true>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=jumpHover value=Jump backwards>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=autoStart value=true>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=linkBaseURL value=@LINK>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=isRTL value=false>	0	0	0	https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot	null	default
2	<param name=htmlFallback value=true>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=playerKey value=@LONG>	0	0	0	https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot	null	default
2	<param name=labels value=@LINK>	0	0	0	https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot	null	default
2	<param name=playerID value=@NUM>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=link value=@LINK>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=closedCaptionsHover value=Subtitles>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<param name=qualityHover value=Change quality>	0	0	0	https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot	null	default
2	<param name=onsiteSettings value=false,false,false,true>	0	0	0	https://hvg.hu/cegauto/20140415_Brutalis_a_Peugeot_uj_Dakarverdaja__fot https://hvg.hu/cegauto/20140925_Mr_Dakart_is_meghokkentette_a_Peugeot_ter	null	default
2	<img alt=@alt balesete= indi= itemprop=url src=@LINK tragikus= z4=>	0	0	0	https://hvg.hu/cegauto/20150908_Tragikus_balesettel_zarult_egy_Z4es_BMW	media_hivatkozas	src
2	<img alt=@alt balesete= itemprop=url londonban= rover= sport= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20150603_Tetore_lehet_boritani_egy_Range_Rover_Spo	media_hivatkozas	src
2	<img a= alt=@alt itemprop=url liberty= medenc= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20140714_Fekhiba_utan_medenceben_landolt_egy_Jeep	media_hivatkozas	src
2	<div class=social share contenteditable=inherit>	0	1.5	0	https://hvg.hu/elet/20180313_Kosa_Lajos_orokseg_memek_coub https://hvg.hu/sport/20180703_Anglia_nagy_lepest_tehet_a_vbgyozelem_fele__ELO/13?isPrintView=False&liveReportItemId=0&isPreview=False&ver=1&order=desc	null	default
2	<div class=item contenteditable=inherit>	0	0.5	0	https://hvg.hu/sport/20180703_Anglia_nagy_lepest_tehet_a_vbgyozelem_fele__ELO/13?isPrintView=False&liveReportItemId=0&isPreview=False&ver=1&order=desc https://hvg.hu/elet/20180313_Kosa_Lajos_orokseg_memek_coub	null	default
2	<img a= alt=@alt ir= itemprop=url nordschleife= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20140617_A_vilag_legfelelemetesebb_palyajara_mehet https://hvg.hu/cegauto/20140619_2015ben_a_Zold_Pokolban_is_csatazik_a_WT	media_hivatkozas	src
2	<img a= alt=@alt bugatti= chiron= itemprop=url lapul= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20150817_Ismet_kiszurtak_a_leplezett_Bugatti_Chiro	media_hivatkozas	src
2	<img alt=@alt src=@LINK width=@STYLE>	0	0	0	https://hvg.hu/gazdasag/20171012_az_m8as_sztrada_kicsit_mas_lenne_mint_a_tobbi_es_lehet_meg_is_epitik https://hvg.hu/tudomany/20130411_igy_fejlodik_a_gmail	media_hivatkozas	src
2	<div id=@vITfKNUM>	0	0	0	https://hvg.hu/gazdasag/20190627_Romai_szabadstrand_furdes_civilek_szombaton https://hvg.hu/gazdasag/20180925_romai_part_duna_mobilgat_tarlos_istvan_folyopart	null	default
2	<img alt=@alt audi= balesete= itemprop=url moszkv= r8= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20130724_Ladat_oklelt_fel_egy_R8as_Audi__fotok	media_hivatkozas	src
2	<img alt=@alt f12= itemprop=url m= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20150602_Felfrissiti_az_F12_Berlinettat_a_Ferrari	media_hivatkozas	src
2	<img a= alt=@alt holland= itemprop=url kergettek= pontiac-ot= src=@LINK zsaruk=>	0	0	0	https://hvg.hu/cegauto/20131109_Veteran_Pontiac_sportkocsit_hajszoltak_a	media_hivatkozas	src
2	<img alt=@alt continental= flying= itemprop=url spur= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20130916_Ilyen_amikor_megerkezik_a_Bentleyd__fot	media_hivatkozas	src
2	<img a= alt=@alt baleset= itemprop=url src=@LINK ut= yaris=>	0	0	0	https://hvg.hu/cegauto/20130806_Ennyi_maradt_a_Yarisbol_amelyet_300zal_t	media_hivatkozas	src
2	<div id=@qgJPJlPXNUM>	0	0	0	https://hvg.hu/gazdasag/20200221_karacsony_persanyi_allatkert_biodom_20_milliard https://hvg.hu/kkv/20200221_Lemondott_Persanyi_Miklos_a_fovarosi_allatkert_igazgatoja	null	default
2	<iframe aria-label=Map frameborder=@NUM height=@STYLE id=@datawrapperNUM scrolling=no src=@LINK style=@STYLE title=@LONG>	0	0	0	https://hvg.hu/gazdasag/20201004_Es_akkor_jourova_eu_jarvany_mnb_usa_jogallamisag https://hvg.hu/gazdasag/20200930_Nyolcszoros_a_kulonbseg_a_magyar_es_a_svajci_minimalber_kozott	beagyazott_tartalom	src
2	<img alt=@alt az= buuren= f-type= itemprop=url src=@LINK>	0	0	0	https://hvg.hu/cegauto/20130917_Jaguarcsucsragadozot_kapott_a_meno_holla	media_hivatkozas	src
2	<img alt=@alt amg= balesete= itemprop=url mannheimben= roadster= sls= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20130416_Hidlabnak_utkozott_es_romma_tort_egy_sira	media_hivatkozas	src
2	<img alt=@alt itemprop=url src=@LINK wittman=>	0	0	0	https://hvg.hu/cegauto/20140517_Kizartak_a_DTMidomero_legjobbjat_egy_BMW https://hvg.hu/cegauto/20140601_A_BMWs_Wittman_nyerte_a_DTM_hungaroringi	media_hivatkozas	src
2	<a data-gallery_article=@LONG data-gallery_open= data-gallery_selected=@LONG gal= title=@title xv=>	0	1	0	https://hvg.hu/cegauto/20181013_subaru_XV_teszt	hivatkozas	default
2	<img alt=@alt gal= itemprop=url src=@LINK xv=>	0	0	0	https://hvg.hu/cegauto/20181013_subaru_XV_teszt	media_hivatkozas	src
2	<img a= alt=@alt gallard= itemprop=url kapott= l= maradt= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20150513_Leegett_a_Lamborghini_Gallardo_egyik_utol	media_hivatkozas	src
2	<img alt=@alt itemprop=url petrov= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20140228_Petrov_lesz_az_elso_orosz_a_Hungaroringre	media_hivatkozas	src
2	<a data-gallery_article=@LONG data-gallery_open= data-gallery_selected=@LONG fot= p1= title=@title>	0	1	0	https://hvg.hu/cegauto/20130226_McLaren_P1_a_sportkocsik_uj_kiralya__fot	hivatkozas	default
2	<img alt=@alt fot= itemprop=url p1= src=@LINK>	0	0	0	https://hvg.hu/cegauto/20130226_McLaren_P1_a_sportkocsik_uj_kiralya__fot	media_hivatkozas	src
2	<a data-gallery_article=@LONG data-gallery_open= data-gallery_selected=@LONG gal= notre-dame= title=@title>	0	1	0	https://hvg.hu/elet/20190717_Nezegessen_fotokat_a_NotreDame_ujjaepiteserol	hivatkozas	default
2	<img alt=@alt gal= itemprop=url notre-dame= src=@LINK>	0	0	0	https://hvg.hu/elet/20190717_Nezegessen_fotokat_a_NotreDame_ujjaepiteserol	media_hivatkozas	src
2	<img alt=@alt aventador-st= itemprop=url src=@LINK>	0	0	0	https://hvg.hu/cegauto/20140610_Mar_motorcsonakvaltozata_is_van_a_Lambor	media_hivatkozas	src
2	<img alt=@alt egy= itemprop=url model= n= r= s-t= src=@LINK t=>	0	0	0	https://hvg.hu/cegauto/20130923_Reszeg_no_zuzott_le_egy_Tesla_Model_St_	media_hivatkozas	src
2	<a data-gallery_article=@LONG data-gallery_open= data-gallery_selected=@LONG gal= gti= rcz= title=@title>	0	1	0	https://hvg.hu/cegauto/20130510_Megjottek_a_Peugeot_elmenyautoi__208_GTi	hivatkozas	default
