frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
140	<align>	271.9	10.23571429	0.02142857143	https://magyarnarancs.hu/belpol/grand_canyon_-_kulturharc_amerikaban-64369 https://magyarnarancs.hu/belpol/megsemmisito_vereseg_-_fovarosi_sportpalyak_bezarasa-64624 https://magyarnarancs.hu/belpol/egy_falat_egy_korty_-_szolidaritas_ejszakaja-64829 https://magyarnarancs.hu/belpol/a_nagy_dobas_-_a_ii_nemzeti_fejlesztesi_terv-64592 https://magyarnarancs.hu/zene2/kozel_ver_-_paco_de_lucia_koncert-64577	default	default
323	<0_MDESC_strong>	0.2755417957	0.01547987616	0.2569659443	https://magyarnarancs.hu/tudomany/a-veny-kotelez-120707 https://magyarnarancs.hu/gazdasag/nagyjabol-rendben-van-97857 https://magyarnarancs.hu/konyv/miert-hagytak-hogy-a-haz-kigyulladjon-nadasdy-adam-83864 https://magyarnarancs.hu/kismagyarorszag/trump-gyozelmebol-is-kivette-a-reszet-a-jobbik-korul-zsizsego-putyinista-spin-doctor-102001 https://magyarnarancs.hu/kismagyarorszag/eloszor-vaktolteny-csak-utana-az-eles-tragediat-okozhat-toroczkai-fegyveres-otlete-a-helyiek-szerint-90322	felkover	default
778	<div class=cikkblock block_placeholder fcenter selected data-blocktype=Cikk_Oldal_Embed>	3.419023136	3.181233933	0.006426735219	https://magyarnarancs.hu/feketelyuk/varga-judit-szerint-a-bbc-osszefoglaloja-tenybeli-tevedesektol-es-vadaktol-hemzseg-234276 https://magyarnarancs.hu/kulpol/az-europai-gyogyszerugynokseg-nincsen-kapcsolatban-a-kinai-vakcinafejlesztovel-235157 https://magyarnarancs.hu/katasztrofa/specialis-latogatoszobat-hoztak-letre-a-orszagos-kardiologiai-intezetben-234069 https://magyarnarancs.hu/belpol/a-kuria-is-megallapitotta-jogszeru-volt-az-szfe-tanarainak-tavaly-oszi-sztrajkja-237936 https://magyarnarancs.hu/kulpol/weber-szerint-a-pegasus-botrany-nem-magyar-belugy-240386	default	default
1058	<0_MDESC_div class=cikkepszerzo>	3.495274102	0.9584120983	0.095463138	https://magyarnarancs.hu/belpol/verseny-nelkul-vehetett-allami-foldeket-roganne-falujaban-egy-volt-fideszes-hozzatartozoja-240265 https://magyarnarancs.hu/lokal/17-ev-utan-masnak-adna-az-onkormanyzat-az-ujlipotvarosi-kultkavezo-helyet-234462 https://magyarnarancs.hu/sorkoz/tulelokke-valhatunk-234000 https://magyarnarancs.hu/gazdasag/a-szuezi-csatornaban-elakadt-hajot-a-vilag-keves-kikotoje-tudja-fogadni-237178 https://magyarnarancs.hu/kismagyarorszag/ketelyek-kerdesek-es-kamuzasok-avagy-simonka-gyorgy-vagyonnyilatkozatai-235583	default	default
1281	<h2 align=@STYLE>	2.336455894	1.010148322	0.01483216237	https://magyarnarancs.hu/belpol/az_ingatlanalapok_es_a_valsag_-_ki_ront_elobb-70779 https://magyarnarancs.hu/film2/az_en_kiralyom_lentrol_jott_-_mark_addy_szinesz-76054 https://magyarnarancs.hu/konyv/a_magyarok_istene_-_bartok_halalanak_60_evfordulojan-64608 https://magyarnarancs.hu/kulpol/franciaorszag_ismet_forrong_-_ki_nyomort_vet_duhot_arat-74844 https://magyarnarancs.hu/belpol/kozuzemidij-hatralekok_magyarorszagon_-_felhalmozas-74297	cimsor	default
402	<div class=blockquote>	112.818408	10.31343284	0	https://magyarnarancs.hu/kulpol/nemzetkozi-konfliktust-is-hozhat-kina-gatlastalan-terjeszkedese-a-del-kinai-tengeren-240716 https://magyarnarancs.hu/villamnarancs/letiltotta-a-facebook-tordai-bencet-236481 https://magyarnarancs.hu/bun/ertelmi-fogyatekos-fiaval-lopattak-el-az-apa-25-millios-megtakaritasat-239395 https://magyarnarancs.hu/kismagyarorszag/maguknak-osztottak-az-unios-penzeket-a-fidesz-kozeli-civilek-siofokon-238166 https://magyarnarancs.hu/belpol/plakatkampannyal-kuzd-a-magyar-orvosi-kamara-a-halapenz-ellen-240810	default	default
245	<div class=image image-div left>	6.187755102	6.987755102	0	https://magyarnarancs.hu/lokal/uj-parkot-epitenek-a-xiii-keruletben-9300-negyzetmeteren-235003 https://magyarnarancs.hu/kulpol/muanyag-palackok-szemethegyek-darabokra-szedett-dacia-hever-a-szamos-mellett-238644 https://magyarnarancs.hu/sorkoz/ezt-a-tisztasagot-szerettem-volna-atadni-239230 https://magyarnarancs.hu/sorkoz/per-petterson-nagyreszt-klasszikusokat-olvasok-marai-sandort-is-237083 https://magyarnarancs.hu/gasztro/bo-olajban-234188	default	default
185	<div class=cikkkeptable>	6.427027027	3.837837838	0.05405405405	https://magyarnarancs.hu/belpol/a-fidesz-megtagadta-a-polgari-vilagot-235631 https://magyarnarancs.hu/tudomany/irodalmar-rendorsegi-besugo-orszagos-hiru-orvos-ok-is-mind-marciusi-ifjak-voltak-236751 https://magyarnarancs.hu/sport/legalulrol-a-dobogokoi-kilatoig-233982 https://magyarnarancs.hu/sorkoz/aki-jobban-szeretett-irni-238390 https://magyarnarancs.hu/publicisztika/szeretnem-megelni-ennek-a-bunos-embertelen-hazug-rendszernek-a-vegleges-bukasat-237155	default	default
185	<div class=fa fa-camera>	0.01081081081	0	0.01081081081	https://magyarnarancs.hu/sorkoz/per-petterson-nagyreszt-klasszikusokat-olvasok-marai-sandort-is-237083 https://magyarnarancs.hu/szinhaz2/roman-sandor-az-emberekbe-vetett-hitem-serult-de-a-magyar-neptancot-muszaj-megorizni-239468 https://magyarnarancs.hu/sport/szilagyi-arone-az-elso-magyar-olimpiai-arany-240387 https://magyarnarancs.hu/lokal/vereckerol-budapestre-238592 https://magyarnarancs.hu/kulpol/az-argentin-szenatus-is-jovahagyta-az-abortuszt-legalizalasat-234729	default	default
188	<div class=cikkepcim>	4.776595745	0.7180851064	1.127659574	https://magyarnarancs.hu/zene2/mindig-mast-szallitott-238394 https://magyarnarancs.hu/lokal/vereckerol-budapestre-238592 https://magyarnarancs.hu/sport/ezustermet-nyert-a-magyar-uszono-a-paralimpian-241379 https://magyarnarancs.hu/sorkoz/jo-szandeku-emberekrol-irok-akik-megis-rosszat-tesznek-a-szeretteikkel-240510 https://magyarnarancs.hu/lokal/uj-parkot-epitenek-a-xiii-keruletben-9300-negyzetmeteren-235003	default	default
52	<div class=cikkepszerzo>	3.846153846	1	0	https://magyarnarancs.hu/sport/legalulrol-a-dobogokoi-kilatoig-233982 https://magyarnarancs.hu/narancsblog/lovagkorinak-alcazott-kemeny-szemermetlen-pazarlas-es-tortenelemhamisitas-indul-a-budavari-disneylandben-234645 https://magyarnarancs.hu/publicisztika/szeretnem-megelni-ennek-a-bunos-embertelen-hazug-rendszernek-a-vegleges-bukasat-237155 https://magyarnarancs.hu/kismagyarorszag/a-mezohegyesi-polgarmester-szerint-nem-gond-ha-a-menesbirtok-alapitvanyi-tulajdonba-kerul-237693 https://magyarnarancs.hu/lokal/egy-epitesz-aki-masok-epuleteit-vedte-239299	default	default
187	<span class=source>	4.978609626	0.03743315508	4.898395722	https://magyarnarancs.hu/publicisztika/a-csaladugyi-miniszter-hallgat-amikor-a-kisgyerekes-csaladokat-teszi-ki-veszelynek-a-kormany-237670 https://magyarnarancs.hu/sport/ezustermet-nyert-a-magyar-uszono-a-paralimpian-241379 https://magyarnarancs.hu/belpol/fontos-lenne-egy-nyugdijkorrekcios-torveny-240923 https://magyarnarancs.hu/szinhaz2/mari-237808 https://magyarnarancs.hu/bun/morahalom-mar-banja-hogy-megvette-a-mini-hungaryt-239122	default	default
323	<span>	13.64396285	0.7182662539	10.81733746	https://magyarnarancs.hu/belpol/helyre-igazitas-79960 https://magyarnarancs.hu/snoblesse/merzbow-gustafson-pandi-79535 https://magyarnarancs.hu/belpol/szolj-hozza-az-inzulin-ara-a-kontrolleredmenytol-fugg-majd-80418 https://magyarnarancs.hu/villamos_szek/legiveszely-78830 https://magyarnarancs.hu/belpol/kadar-janos-legnagyobb-magyarorszagi-tanitvanya-megiscsak-orban-viktor-99014	default	default
298	<h1>	4.681208054	0.5771812081	1.758389262	https://magyarnarancs.hu/kulpol/kulturalis_hirek-58323 https://magyarnarancs.hu/anagyszamokorvenye/imadott-osok-17-rocksztarok-masok-dalaiban-91848 https://magyarnarancs.hu/publicisztika/osztalykirandulas-82766 https://magyarnarancs.hu/narancsszem/a-gonosz-erintese-elvetemult-noalakok-89684 https://magyarnarancs.hu/film2/kifosztva-82212	cimsor	default
75	<a data-saferedirecturl=@LINK href=@LINK rel=noopener noreferrer target=@target>	4.04	0	4.04	https://magyarnarancs.hu/publicisztika/bernard-guetta-az-eu-szegyene-a-kinai-beruhazasi-egyezmeny-234846 https://magyarnarancs.hu/publicisztika/orban-is-olyan-legyozhetetlennek-hiszi-magat-mint-netanjahu-238920 https://magyarnarancs.hu/interaktiv/navai-aniko-mar-2020-ban-is-plagizalt-akkor-egy-pierce-brosnan-interjut-hasznalt-fel-sajat-celra-240551 https://magyarnarancs.hu/belpol/bocsanatot-kert-a-fidesz-altal-lerohant-gyongyosi-polgarmester-mert-megkapta-az-oltast-235422 https://magyarnarancs.hu/belpol/ingyenes-lapokkal-veszi-be-mediaworks-a-fidesz-altal-elbukott-varosokat-236101	hivatkozas	href
299	<sup>	0.9397993311	0.1906354515	0.762541806	https://magyarnarancs.hu/diplomaciai_jegyzet/az-arab-tavasz-es-a-demokracia-3-80994 https://magyarnarancs.hu/szinhaz2/elfriede-jelinek-orbanban-engem-tulajdonkeppen-semmi-sem-erdekel-121523 https://magyarnarancs.hu/diplomaciai_jegyzet/a-nemzet-mint-ponyvaregeny-80214 https://magyarnarancs.hu/film2/13th-101701 https://magyarnarancs.hu/konyv/akik-ma-szenteknek-szamitanak-121467	felsoindex	default
3	<a href=@LINK id=@LPlnkNUM>	1	0	1	https://magyarnarancs.hu/katasztrofa/809-uj-fertozottet-azonositottak-hat-beteg-elhunyt-133291 https://magyarnarancs.hu/katasztrofa/a-legtobb-adat-javul-de-az-elhunytak-szama-nem-csokken-238069	hivatkozas	href
2191	<p class=@NUM>	38.60292104	0.5746234596	34.70333181	https://magyarnarancs.hu/belpol/niedermuller-vizsgalatot-inditott-egy-ceg-ellen-erre-atneveztek-niedermullerre-234277 https://magyarnarancs.hu/lokal/atlagszamitassal-becsultek-meg-a-sashegyi-kisbolt-arat-a-trafikbaro-koszonte-szepen-237271 https://magyarnarancs.hu/belpol/valamennyi-jarvanyugyi-adatunk-kedvezotlenul-alakul-236781 https://magyarnarancs.hu/elet_mod/a-95-eves-sir-david-attenborough-elott-tiszteleg-a-bbc-238301 https://magyarnarancs.hu/belpol/meg-soha-senki-nem-akarta-ily-modon-tonkretenni-a-dunaujvarosiakat-238558	bekezdes	default
37	<tr class=even>	4.945945946	4.27027027	0	https://magyarnarancs.hu/politicalanimal/ellenzek-ki-kivel-es-mit-csinalna-2018-ban-108295 https://magyarnarancs.hu/kulpol/nem-segitett-orban-tamogatasa-ficonak-127302 https://magyarnarancs.hu/belpol/meg-a-fuggetlen-szinhazak-sem-veszelyeztethetik-a-koltsegvetes-egyensulyat-95151 https://magyarnarancs.hu/szinhaz2/a-magyar-szinhazi-eletben-nincs-szeretet-80537 https://magyarnarancs.hu/kultura/olvasokartya-programok-82914	default	default
1	<div id=action-panel-details>	20	9	0	https://magyarnarancs.hu/film2/kovacs-andras-koszontese-102874	default	default
1	<div id=watch-description>	20	8	0	https://magyarnarancs.hu/film2/kovacs-andras-koszontese-102874	default	default
1	<div id=watch-description-content>	20	7	0	https://magyarnarancs.hu/film2/kovacs-andras-koszontese-102874	default	default
1	<div id=watch-description-clip>	20	6	0	https://magyarnarancs.hu/film2/kovacs-andras-koszontese-102874	default	default
1	<div id=watch-description-text>	20	5	0	https://magyarnarancs.hu/film2/kovacs-andras-koszontese-102874	default	default
1	<p id=eow-description>	20	0	20	https://magyarnarancs.hu/film2/kovacs-andras-koszontese-102874	bekezdes	default
188	<ol>	61.40957447	5.755319149	0.04255319149	https://magyarnarancs.hu/belpol/varhelyi-meghallgatas-cikk-124537 https://magyarnarancs.hu/belpol/gulyas-gergely-szerint-visszaelesek-tortennek-az-apolasi-dijak-igenylesekor-de-nem-mondja-meg-121439 https://magyarnarancs.hu/belpol/karacsony-felhivas-kormany-129920 https://magyarnarancs.hu/narancsblog/1956-nagyasszonya-meg-egyszer-belerugott-pruck-palba-101504 https://magyarnarancs.hu/lelki_betevo/az-allam-feladata-lenne-az-orszagban-elok-lelki-egeszsegenek-megorzese-113464	lista	default
134	<font face=@STYLE size=@STYLE>	465.4925373	13.04477612	2.626865672	https://magyarnarancs.hu/publicisztika/szanto_t_gabor_senkifoldjen-54377 https://magyarnarancs.hu/egotripp/kovacs_imre_en-54638 https://magyarnarancs.hu/zene2/konyv_szarnyjatek_parti_nagy_lajos_hosom_tere-56626 https://magyarnarancs.hu/film2/az_otodik_parade-60088 https://magyarnarancs.hu/zene2/tizenket_hur_ha_pattan_trilogy-56244	default	default
9	<div class=cikkepalairas desc source-block>	5.666666667	0.8888888889	0.4444444444	https://magyarnarancs.hu/sport/legalulrol-a-dobogokoi-kilatoig-233982 https://magyarnarancs.hu/sorkoz/a-vegtelenseg-hianya-234189 https://magyarnarancs.hu/szinhaz2/a-szakmai-bizottsag-javaslata-ellen-szavazott-a-ferencvarosi-kepviselo-testulet-a-pinceszinhaz-igazgatovalasztasan-239864 https://magyarnarancs.hu/mikrofilm/film-keszult-a-2000-es-evek-egyik-legvitatottabb-gyilkossagarol-de-az-erintettet-senki-nem-kerdezte-240611 https://magyarnarancs.hu/katasztrofa/az-usa-ban-is-megjelent-az-uj-koronavirus-torzs-234721	default	default
259	<li dir=ltr>	10.03861004	1.27027027	0.5250965251	https://magyarnarancs.hu/sorkoz/a-legenda-szerint-shelley-szive-nem-egett-el-a-maglyan-121811 https://magyarnarancs.hu/lelki_betevo/a-nemi-szervukon-keresztul-szolitja-meg-a-noket-es-a-ferfiakat-a-hatalom-115277 https://magyarnarancs.hu/lelki_betevo/az-allam-feladata-lenne-az-orszagban-elok-lelki-egeszsegenek-megorzese-113464 https://magyarnarancs.hu/hamis_dilemma/ne-hagyjuk-hogy-az-alhirterjesztok-rajtunk-gazdagodjanak-114757 https://magyarnarancs.hu/hamis_dilemma/amulnak-a-tudosok-ujra-kell-irni-a-tankonyveket-korszakvaltas-jon-az-urutazasban-111768	listaelem	default
15	<0_MDESC_blockquote class=instagram-media data-instgrm-captioned= data-instgrm-permalink=@LINK data-instgrm-version=@NUM style=@STYLE>	11.53333333	34	0	https://magyarnarancs.hu/mikrofilm/beletort-a-netflix-bicskaja-a-klasszikus-tinikomediaba-241442 https://magyarnarancs.hu/sport/eriksen-uzent-a-korhazbol-239304 https://magyarnarancs.hu/mikrofilm/sotetre-maszkirozta-statisztajat-az-hbo-rasszizmusellenes-horrorsorozata-236681 https://magyarnarancs.hu/katasztrofa/hatalmas-tuz-pusztitott-a-brazil-filmintezet-raktaraban-240543 https://magyarnarancs.hu/mikrofilm/jamie-lee-curtis-magyar-gyokereire-emlekezett-anyak-napjan-238117	social_media	data-instgrm-permalink
52	<0_MDESC_a href=@LINK style=@STYLE target=@target>	4.326923077	8.653846154	2.884615385	https://magyarnarancs.hu/kulpol/navalnij-ehsegsztrajkba-kezdett-237259 https://magyarnarancs.hu/elet_mod/ujrahasznositott-muanyagbol-keszul-kockakkal-ujit-be-a-lego-239562 https://magyarnarancs.hu/mikrofilm/az-oscar-nagyot-kockaztatott-de-vegul-rafazott-237967 https://magyarnarancs.hu/villamnarancs/roberto-saviano-a-klubradio-elhallgattatasarol-szabalyszeru-kivegzes-tortent-236092 https://magyarnarancs.hu/katasztrofa/vakcina-kisokos-mindent-amit-tudni-erdemes-a-nalunk-is-hasznalatos-vakcinakrol-236282	media_hivatkozas	href
17	<0_MDESC_p style=@STYLE>	6.294117647	0.8823529412	0.5294117647	https://magyarnarancs.hu/sorkoz/elfelejtett-gunter-grass-novellak-121700 https://magyarnarancs.hu/feketelyuk/balog-zoltan-jackie-channel-mutatta-meg-karate-tudasat-103745 https://magyarnarancs.hu/kepzomuveszet/messzirol-jott-aranyember-98111 https://magyarnarancs.hu/mikrofilm/mint-egy-autos-uldozes-126833 https://magyarnarancs.hu/zene2/best-of-hofi-124891	bekezdes	default
33	<a href=@LINK title=@title>	1.303030303	0.0303030303	1.242424242	https://magyarnarancs.hu/tudomany/elore-hatra-nyari-idoszamitas-ervek-es-vitak-82249 https://magyarnarancs.hu/anagyszamokorvenye/vaslady-rozsdafoltokkal-7-margaret-thatcher-89412 https://magyarnarancs.hu/elet_mod/kiszall-a-a-kotottfogas-extra-egyik-musorvezetoje-120080 https://magyarnarancs.hu/szinhaz2/a-szinhaz-nem-focimeccs-124351 https://magyarnarancs.hu/zene2/nok-egyenjogusag-obama-ime-aretha-franklin-5-legnepszerubb-dala-egy-kis-tortenelemmel-113053	hivatkozas	href
141	<0_MDESC_blockquote class=twitter-tweet>	31.19858156	4.744680851	4.177304965	https://magyarnarancs.hu/kulpol/georgia-allamban-csapnak-ossze-biden-es-trump-hivei-234803 https://magyarnarancs.hu/kulpol/trump-parti-tuntetok-tortek-be-a-capitoliumba-234914 https://magyarnarancs.hu/kultura/vedettsegi-igazolvanyos-nagymamakat-kolcsonoznek-238288 https://magyarnarancs.hu/mikrofilm/a-fekete-tukor-keszitoje-musort-csinal-2020-rol-135362 https://magyarnarancs.hu/belpol/az-europai-bizottsag-hosszu-levelben-keri-szamon-varga-juditot-a-homofob-torveny-miatt-239560	social_media	default
3	<0_MDESC_p dir=ltr lang=hu>	13.33333333	2	11.33333333	https://magyarnarancs.hu/belpol/homofob-magyar-szurkolok-miatt-vizsgalodhat-az-uefa-239371 https://magyarnarancs.hu/kultura/vedettsegi-igazolvanyos-nagymamakat-kolcsonoznek-238288	default	default
826	<0_MDESC_a href=@LINK>	2.492736077	0	2.492736077	https://magyarnarancs.hu/katasztrofa/specialis-latogatoszobat-hoztak-letre-a-orszagos-kardiologiai-intezetben-234069 https://magyarnarancs.hu/katasztrofa/greta-thunberg-harom-eve-nem-vasarolt-maganak-ruhat-240795 https://magyarnarancs.hu/kulpol/raketa-csapodott-be-a-kabuli-repter-kozeleben-241320 https://magyarnarancs.hu/kulpol/hatalmas-black-lives-matter-feliratot-festetett-washington-polgarmestere-a-feher-hazhoz-vezeto-utra-130465 https://magyarnarancs.hu/gazdasag/csak-ugy-szorta-a-magyar-kormany-a-penzt-a-kazahsztani-vilagkiallitasra-105693	hivatkozas	href
1	<. a= align=@STYLE ami= az= azon= budatrans= d= egy= ember= ennyire= f= hogy= illeti= ir= izgatta= k= kamion= kor= m= magatart= nagyon= r= rakom= sorsa= t= visszaszerz= volt=>	781	14	0	https://magyarnarancs.hu/belpol/magyar_kamionosok_roman_bortonben_fuvar_a_pokolba-61325	default	default
8	<div class=cikkblock block_placeholder fcenter selected data-blocktype=Galeriak_Embed>	6.625	18.375	0	https://magyarnarancs.hu/ejfelkor_new_yorkban/tul-a-disszidencian-80116 https://magyarnarancs.hu/kismagyarorszag/csak-a-templom-lelegzik-a-kihalt-szellemfaluban-81718 https://magyarnarancs.hu/kepzomuveszet/muveszet-es-valosag-kozott-dobbenetes-afrikai-kepek-85229 https://magyarnarancs.hu/belpol/horthy-80025 https://magyarnarancs.hu/tudomany/a-tiszta-vegyesz-kritikaja-77432	default	default
23	<0_MDESC_a href=@LINK rel=nofollow style=@STYLE target=@target>	1	0	1	https://magyarnarancs.hu/katasztrofa/vakcina-kisokos-mindent-amit-tudni-erdemes-a-nalunk-is-hasznalatos-vakcinakrol-236282 https://magyarnarancs.hu/belpol/kiderult-melyik-vakcinabol-eddig-mennyit-hasznaltak-fel-itthon-236580	default	default
7	<cite>	1.714285714	0.5714285714	1.714285714	https://magyarnarancs.hu/belpol/szuret-nagydij-kozma-imre-fekete-papa-83815 https://magyarnarancs.hu/hirnarancs/jobbrol-megmento-balrol-arulo-91513 https://magyarnarancs.hu/zene2/alkopop-a-kobon-a-magyar-konnyuzene-szeszgozos-pillanatai-90092 https://magyarnarancs.hu/hirnarancs/tarlos-istvannak-elege-lett-ultimatumot-adott-a-kormanynak-ket-hete-van-97829 https://magyarnarancs.hu/anagyszamokorvenye/vaslady-rozsdafoltokkal-7-margaret-thatcher-89412	default	default
153	<a data-saferedirecturl=@LINK href=@LINK>	4.607843137	0	4.607843137	https://magyarnarancs.hu/kismagyarorszag/osszehozta-az-embereket-a-makovecz-lego-makon-235152 https://magyarnarancs.hu/publicisztika/a-vilag-trump-utan-a-valodi-puccsok-korszaka-johet-235084 https://magyarnarancs.hu/publicisztika/bernard-guetta-az-eu-tanulhatna-biden-szaud-arabiat-erinto-lepeseibol-236472 https://magyarnarancs.hu/belpol/meghatralt-a-kormanyhivatal-a-dk-s-kepviselo-elott-kiadta-a-jarvanyugyi-adatokat-235449 https://magyarnarancs.hu/publicisztika/biden-gazdasagi-reformjaval-roosevelt-amerikaja-terhet-vissza-236777	hivatkozas	href
15	<p align=@STYLE class=western lang=hu-HU>	35.33333333	0.8666666667	20	https://magyarnarancs.hu/publicisztika/bernard-guetta-europa-nincs-tobbe-epp-az-ellenkezoje-az-igaz-245251 https://magyarnarancs.hu/publicisztika/bernard-guetta-az-ukran-valsag-negy-tanulsaga-245669 https://magyarnarancs.hu/publicisztika/bernard-guetta-es-putyin-milyen-garanciakat-ad-arra-hogy-nem-fog-tamadni-244348 https://magyarnarancs.hu/publicisztika/bernard-guetta-ha-nem-segitunk-afrikanak-az-egyseges-europanak-annyi-245437 https://magyarnarancs.hu/publicisztika/bernard-guetta-ankara-moszkva-es-peking-nem-olyan-erosek-mint-amilyennek-mutatjak-magukat-246028	bekezdes	default
97	<sub>	1.278350515	0.1030927835	1.030927835	https://magyarnarancs.hu/tudomany/miert-ne-rakjunk-rossz-fat-a-tuzre-117358 https://magyarnarancs.hu/belpol/es-mit-hoz-a-nyuszi-113877 https://magyarnarancs.hu/kulpol/a-nagy-kormolas-96652 https://magyarnarancs.hu/tudomany/a-bol-a-ba-105249 https://magyarnarancs.hu/publicisztika/mi-a-baja-az-europai-szeljobbnak-azzal-hogy-beszelunk-a-klimapolitikarol-119831	alsoindex	default
39	<0_MDESC_div class=fb-post data-href=@LINK data-show-text=true data-width=@STYLE>	21.94871795	3.974358974	0	https://magyarnarancs.hu/belpol/ellenallasra-biztatja-az-onkormanyzatokat-hadhazy-238464 https://magyarnarancs.hu/belpol/makoi-sztrajk-1-millioval-segitenek-a-gyori-audisok-236194 https://magyarnarancs.hu/bun/allast-kinal-az-etterem-a-pancser-betoronek-237359 https://magyarnarancs.hu/belpol/levideozta-a-hvghu-a-dubajbol-hazatero-ner-gepet-236842 https://magyarnarancs.hu/belpol/kubatov-hitvany-embernek-nevezte-hadhazyt-236917	social_media	default
172	<0_MDESC_blockquote cite=@LINK class=fb-xfbml-parse-ignore>	25.98837209	2.965116279	3.331395349	https://magyarnarancs.hu/nekrolog/eletenek-81-eveben-elhunyt-szomjas-gyorgy-kossuth-dijas-filmrendezo-237471 https://magyarnarancs.hu/belpol/szel-bernadett-bejelentkezett-kozmunkara-237458 https://magyarnarancs.hu/belpol/hoppal-peter-a-naci-karlenditeshez-hasonlitja-a-foci-eb-meccsek-elotti-terdelest-239257 https://magyarnarancs.hu/belpol/gulyas-nem-zarja-le-az-orszagot-a-kormany-236857 https://magyarnarancs.hu/belpol/anyak-napjan-uzentek-a-magyar-meteorologusok-238120	default	default
190	<p class=MsoNormal>	38.39473684	1.873684211	32.42631579	https://magyarnarancs.hu/anagyszamokorvenye/bolcsek-es-butak-batrak-es-bunosok-8-megzenesitett-politikusok-89769 https://magyarnarancs.hu/villamnarancs/a-magyar-nemzet-kerteszrol-oktat-pedig-pont-nekik-nem-kene-91365 https://magyarnarancs.hu/belpol/emlekezes-az-1944-es-dobozi-tomeggyilkossagra-92033 https://magyarnarancs.hu/ukrajnamindennap/januar-30-a-hatalom-arca-88557 https://magyarnarancs.hu/sport/megbuntettek-a-chelsea-t-2020-nyaraig-nem-igazolhat-uj-jatekost-a-klub-117552	bekezdes	default
119	<p class=MsoNormal style=@STYLE>	16.12605042	1.31092437	2.394957983	https://magyarnarancs.hu/villamnarancs/lehull-a-lepel-hobagoly-lott-a-kossuth-teren-92276 https://magyarnarancs.hu/elet_mod/nem-szimulals-es-nem-hazudik-a-hipochondria-107876 https://magyarnarancs.hu/villamnarancs/varga-mihaly-szammagiaja-vigyazat-csalok-93778 https://magyarnarancs.hu/kismagyarorszag/maris-zsufolt-a-videoton-vip-parkoloja-a-tortenelmi-futballkudarc-utan-87063 https://magyarnarancs.hu/bun/tovabblepes-a-weinstein-ugyben-109282	bekezdes	default
1	<p class=MsoListParagraphCxSpFirst style=@STYLE>	12	0	12	https://magyarnarancs.hu/elet_mod/nem-szimulals-es-nem-hazudik-a-hipochondria-107876	bekezdes	default
106	<p class=lead>	32.81132075	0.4433962264	31.18867925	https://magyarnarancs.hu/belpol/fudan-ugy-palkovics-megbeszelesre-hivta-baranyit-es-karacsonyt-238329 https://magyarnarancs.hu/belpol/a-fideszesek-belengettek-ha-deutschot-kizarja-a-nepparti-frakcio-mennek-mindannyian-234304 https://magyarnarancs.hu/gazdasag/ennyi-volt-a-brutto-atlagkereset-februarban-238046 https://magyarnarancs.hu/belpol/mindent-a-turistakert-elmarad-a-hajnali-harangszo-240195 https://magyarnarancs.hu/katasztrofa/szijjarto-meg-az-iden-erkezhet-a-kinai-vakcinabol-is-234488	bekezdes	default
2	<form action=@LINK method=POST>	224	228	0	https://magyarnarancs.hu/lokal/ugyis_mindjart_ev_vege_van_mancs-szavazas-58738 https://magyarnarancs.hu/konyv/ugyis_mindjart_ev_vege_van_mancs-szavazas-57560	default	default
15	<p align=@STYLE class=western lang=en-US style=@STYLE>	52.13333333	0.3333333333	49.6	https://magyarnarancs.hu/belpol/eltaktikazta-magat-az-europai-szelsojobbnak-is-egyre-kinosabb-orban-tarsasaga-239608	bekezdes	default
58	<p align=@STYLE class=western style=@STYLE>	44.67241379	0.6724137931	38.5862069	https://magyarnarancs.hu/sorkoz/ingyen-meszoly-kotet-jar-diakigazolvanyert-238531 https://magyarnarancs.hu/belpol/eltaktikazta-magat-az-europai-szelsojobbnak-is-egyre-kinosabb-orban-tarsasaga-239608 https://magyarnarancs.hu/belpol/tenyleg-alkotmanyos-kotelessegunk-lenne-beoltatni-magunkat-241339 https://magyarnarancs.hu/katasztrofa/balkanyi-laszlo-a-harmadik-oltasok-rendjerol-ez-igy-ertelmezhetetlen-240505 https://magyarnarancs.hu/tudomany/kozolte-az-asrazeneca-hany-oltott-kapott-trombozist-236757	bekezdes	default
288	<em style=@STYLE>	6.194444444	0.09375	5.329861111	https://magyarnarancs.hu/publicisztika/gyoztunk-valoban-a-netado-elleni-tuntetesek-es-orban-viktor-92381 https://magyarnarancs.hu/kulpol/megfelemlitett-beregszasz-igerte-de-a-helyiek-szerint-nem-segit-martonyi-89132 https://magyarnarancs.hu/kismagyarorszag/kizartak-a-fideszbol-zsigo-ellenfeleit-kormanyparti-belharcok-bajan-88843 https://magyarnarancs.hu/belpol/harcosok-es-anyak-nok-a-szelsojobboldalon-92106 https://magyarnarancs.hu/publicisztika/a-bojkott-a-jo-dontes-100111	kiemelt	default
6	<0_MDESC_p dir=ltr lang=und>	1.5	1.333333333	0.1666666667	https://magyarnarancs.hu/kulpol/trump-vegre-kimondta-rendezetten-atadja-a-hatalmat-234941 https://magyarnarancs.hu/nekrolog/elhunyt-larry-king-235361 https://magyarnarancs.hu/mikrofilm/a-virusnak-koszonheti-az-avatar-ujabb-sikeret-236850 https://magyarnarancs.hu/kulpol/trump-parti-tuntetok-tortek-be-a-capitoliumba-234914	default	default
