frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
84902	<img alt=@alt class=lazyload @NUM bluredImage data-src=@LINK type=image/jpeg>	0	0	0	https://www.blikk.hu/aktualis/kulfold/kiadtak-a-figyelmeztetes-terrortamadas-varhato-europaban/dx6kstl https://www.blikk.hu/aktualis/belfold/bkk-caf-villamos-uzembe-helyezes/gk3gewj https://www.blikk.hu/aktualis/kulfold/szexualis-eroszakkal-vadoljak-az-illegalisan-mukodo-ortodox-zsido-iskolakat/vr3wmt1 https://www.blikk.hu/aktualis/zebran-utottek-el-egy-gyereket-kaposvaron/c3ls9es https://www.blikk.hu/aktualis/kiegett-egy-lakas-a-fovarosban/1sdz6yf	media_hivatkozas	data-src
29280	<div class=@NUM text-center @NUM ibb-banner-decor bannerDesktopContainer bannerInContainer @footballOfferNUM id=@NUM style=@STYLE>	0	0	0	https://www.blikk.hu/valsag-ruhan-es-a-hasan-sporol-a-magyar/xvqc79c https://www.blikk.hu/74-milliard-forintert-elado-az-osbourne-villa/rts70hk https://www.blikk.hu/tancra-fel-holgyek/qf7qc4k https://www.blikk.hu/kutyaeskuvo-40-millioert/4yyhqth https://www.blikk.hu/berki-cserpes-zsuzska-ki-kivel-van/0z2qljz	decompose	default
23428	<div class=@NUM text-center @NUM ibb-banner-decor bannerDesktopContainer id=@NUM>	0	0	0	https://www.blikk.hu/sztarvilag/sztarsztorik/igy-csokolta-dallos-bogi-kezet-puskas-peti-az-x-faktorban/rcg2byf https://www.blikk.hu/galeria/birkozo-vb-dontoert-harcol-barka-emese/3dpsrgc https://www.blikk.hu/aktualis/kulfold/a-koreai-nephadsereg-megalakulasanak-70-evforduloja/xt84g86 https://www.blikk.hu/galeria/francia-zavargasok-rombolas-gyujtogatas-luxus-boltok/beb18lh https://www.blikk.hu/aktualis/krimi/megolte-ket-gyermeket-egy-gyori-apa-helyszini-fotok-lakas/yd7lvcm	decompose	default
18534	<a class=d-block @aspectRatioNUM href=@LINK>	0	8	0	https://www.blikk.hu/sztarvilag/sztarsztorik/bon-jovi-luxusvillat-vett-florida-palm-beach/vf41629 https://www.blikk.hu/galeria/sarolta-hercegno-katalin-hercegne-koronavirus-jarvany-galeria/tczqgdd https://www.blikk.hu/sztarvilag/szexi/ez-a-brazil-lany-allitolag-tyga-uj-baratnoje/qztc15d https://www.blikk.hu/galeria-egy-alma-valt-valora-a-lanynak-aki-elza-hercegnokent-keresi-a-kenyeret/44rt57j https://www.blikk.hu/fogaval-kapaszkodva-logott-a-niagara-vizeses-felett-a-legtornasz/z8g79rq	hivatkozas	href
18534	<hr>	0	0	0	https://www.blikk.hu/arokba-csuszott-busz-mentese-sojtoron/bv0fx76 https://www.blikk.hu/horrorisztikus-latvany-ritka-rak-miatt-folyt-ki-a-kisfiu-szeme-azota-vert-konnyez/7ekcgwf https://www.blikk.hu/marslakok-forgaras/r97xv45 https://www.blikk.hu/aktualis/belfold/havazas-aprilis-kelet-magyarorszag-hidegfront/z9cfegd https://www.blikk.hu/galeria/szetegett-a-teste-megis-ratalalt-a-szerelem-modell-usa/cnemtrm	null	default
18534	<a name=galeria>	0	0	0	https://www.blikk.hu/galeria/olaszorszag-2020-koronavirus-korhazak-covid-19-betegseg/yxrwftd https://www.blikk.hu/aktualis/belfold/mentosok-tuntetnek/450rbyh https://www.blikk.hu/galeria/az-instagram-100-legforrobb-kepe-2018-ban/2beqmht https://www.blikk.hu/nepunnepelyt-csaptak-amerikaban-az-elmenekult-kubaiak-castro-halal/1s730d1 https://www.blikk.hu/dobjon-el-mindent-es-repuljon-moszkvaba-a-cicakiallitasra-galeria/c49czt4	null	default
16609	<br>	0	0	0	https://www.blikk.hu/eletmod/utazas/programajanlo-hetvegere/x9ser4t https://www.blikk.hu/sztarvilag/sztarsztorik/hirossszefoglalo-blikk-friss-hirek-junius-25-pentek/0vqczkr https://www.blikk.hu/aktualis/krimi/lovoldozes-volt-amerikaban-negy-ember-meghalt/8h70tlq https://www.blikk.hu/aktualis/belfold/millios-nyomravezetoi-dij-utheti-a-markat-ha-ismeri-ezt-a-ket-ferfit/2z415tq https://www.blikk.hu/aktualis/teszteltuk-a-csokimikulasokat/krbgktb	null	default
12348	<div class=formitem_answer_checkbox>	0	0	0	https://www.blikk.hu/sztarvilag/sztarsztorik/valovilag-finale-vv-zsuzsu-vv-greg-vv-hunor/cy0rn1y https://www.blikk.hu/aktualis/belfold/elegendo-e-a-nyugdijak-ketezer-forintos-emelese/pygffl7 https://www.blikk.hu/fodrasz-szolgaltato-zarva-jarvany-szabalyok/66e70nv https://www.blikk.hu/aktualis/belfold/onnek-volt-mar-munkahelyi-kapcsolata/s84k2kd https://www.blikk.hu/aktualis/politika/onnek-hianyozna-ha-a-britek-kilepnenek-az-uniobol/x4pp2f9	null	default
11950	<div data-params=@LINK data-run-module=embeddedapp/main.app data-type=desktop>	0	0	0	https://www.blikk.hu/sztarvilag/felhaborito-visszaeltek-jakupcsek-gabriella-nevevel/w2kd61d https://www.blikk.hu/aktualis/belfold/elhunyt-klubradio-szerkesztoje/nmwqyfk https://www.blikk.hu/sztarvilag/sztarsztorik/david-beckham-vilaghiru-szakacs-akar-lenni/xwr7nf1 https://www.blikk.hu/streaming/the-lost-symbol-peacock-sorozat-dan-brown-tv/1ce6se7 https://www.blikk.hu/aktualis/politika/momentum-karman-iren-szolnok-elovalasztas/dkbfpb3	null	default
4831	<iframe allowfullscreen= frameborder=@NUM src=@LINK style=@STYLE>	0	0	0	https://www.blikk.hu/sokkolo-mergeskigyot-talalt-egy-tinilany-a-szobajaban-fotok/tef0wh3 https://www.blikk.hu/hoppa/allati/egyedulallo-felvetelt-sikerult-kesziteni-a-titokzatos-csoroscetrol/jx8368f https://www.blikk.hu/aktualis/kulfold/nem-adta-meg-az-elsobbseget-kislanyokat-gazoltak-el-a-balesetben/xlhn5yh https://www.blikk.hu/aktualis/krimi/vademeles-drogok-budapest-lfogtak-uzeltben-tartotta-drograktar/cqmme7h https://www.blikk.hu/sztarvilag/filmklikk/az-elveszett-kolonia-hatborzongato-historiaja/tb2cslv	beagyazott_tartalom	default
